 frequency       AmagdB          Aphdeg         
 2.90679654e+02  7.12972003e+01 -8.93708874e+01 
 3.07471508e+02  7.08094515e+01 -8.94055385e+01 
 3.25233387e+02  7.03216968e+01 -8.94383147e+01 
 3.44021326e+02  6.98339367e+01 -8.94693194e+01 
 3.63894599e+02  6.93461719e+01 -8.94986502e+01 
 3.84915902e+02  6.88584028e+01 -8.95263997e+01 
 4.07151555e+02  6.83706299e+01 -8.95526554e+01 
 4.30671707e+02  6.78828536e+01 -8.95774999e+01 
 4.55550561e+02  6.73950743e+01 -8.96010118e+01 
 4.81866605e+02  6.69072923e+01 -8.96232650e+01 
 5.09702863e+02  6.64195078e+01 -8.96443299e+01 
 5.39147154e+02  6.59317212e+01 -8.96642728e+01 
 5.70292370e+02  6.54439326e+01 -8.96831567e+01 
 6.03236769e+02  6.49561423e+01 -8.97010410e+01 
 6.38084285e+02  6.44683504e+01 -8.97179822e+01 
 6.74944857e+02  6.39805572e+01 -8.97340338e+01 
 7.13934775e+02  6.34927627e+01 -8.97492464e+01 
 7.55177045e+02  6.30049671e+01 -8.97636679e+01 
 7.98801781e+02  6.25171706e+01 -8.97773438e+01 
 8.44946611e+02  6.20293731e+01 -8.97903174e+01 
 8.93757115e+02  6.15415749e+01 -8.98026294e+01 
 9.45387283e+02  6.10537759e+01 -8.98143188e+01 
 1.00000000e+03  6.05659763e+01 -8.98254224e+01 
 1.05776756e+03  6.00781762e+01 -8.98359753e+01 
