 frequency       AmagdB          Aphdeg         
 1.00000000e+01  6.28807453e+01 -7.44529717e-01 
 7.98801781e+02  5.97062199e+01 -4.60719292e+01 
 8.44946611e+02  5.94464008e+01 -4.76774000e+01 
 8.93757115e+02  5.91730098e+01 -4.92745124e+01 
 9.45387283e+02  5.88862298e+01 -5.08583864e+01 
 1.00000000e+03  5.85863221e+01 -5.24243444e+01 
 1.05776756e+03  5.82736205e+01 -5.39679767e+01 
 1.11887221e+03  5.79485234e+01 -5.54851965e+01 
 1.18350673e+03  5.76114852e+01 -5.69722851e+01 
 1.25187503e+03  5.72630064e+01 -5.84259246e+01 
 1.32419279e+03  5.69036243e+01 -5.98432194e+01 
 1.40068818e+03  5.65339030e+01 -6.12217058e+01 
 1.48160252e+03  5.61544239e+01 -6.25593513e+01 
 1.56719108e+03  5.57657769e+01 -6.38545443e+01 
 1.65772389e+03  5.53685526e+01 -6.51060768e+01 
 1.75348655e+03  5.49633352e+01 -6.63131204e+01 
 1.85478119e+03  5.45506965e+01 -6.74751973e+01 
 1.96192737e+03  5.41311910e+01 -6.85921492e+01 
 2.07526313e+03  5.37053516e+01 -6.96641037e+01 
 2.19514602e+03  5.32736871e+01 -7.06914407e+01 
 2.32195425e+03  5.28366797e+01 -7.16747587e+01 
 2.45608788e+03  5.23947837e+01 -7.26148428e+01 
 2.59797009e+03  5.19484251e+01 -7.35126344e+01 
 2.74804848e+03  5.14980008e+01 -7.43692026e+01 
 2.90679654e+03  5.10438796e+01 -7.51857188e+01 
 3.07471508e+03  5.05864024e+01 -7.59634328e+01 
 3.25233387e+03  5.01258835e+01 -7.67036529e+01 
 3.44021326e+03  4.96626115e+01 -7.74077267e+01 
 3.63894599e+03  4.91968510e+01 -7.80770263e+01 
 3.84915902e+03  4.87288436e+01 -7.87129336e+01 
 4.07151555e+03  4.82588096e+01 -7.93168295e+01 
 4.30671707e+03  4.77869492e+01 -7.98900839e+01 
 4.55550561e+03  4.73134446e+01 -8.04340477e+01 
 4.81866605e+03  4.68384606e+01 -8.09500464e+01 
 5.09702863e+03  4.63621466e+01 -8.14393744e+01 
 5.39147154e+03  4.58846375e+01 -8.19032916e+01 
 5.70292370e+03  4.54060552e+01 -8.23430198e+01 
 6.03236769e+03  4.49265097e+01 -8.27597406e+01 
 6.38084285e+03  4.44460999e+01 -8.31545939e+01 
 6.74944857e+03  4.39649151e+01 -8.35286767e+01 
 7.13934775e+03  4.34830355e+01 -8.38830432e+01 
 7.55177045e+03  4.30005332e+01 -8.42187043e+01 
 7.98801781e+03  4.25174729e+01 -8.45366281e+01 
 8.44946611e+03  4.20339129e+01 -8.48377408e+01 
 8.93757115e+03  4.15499053e+01 -8.51229269e+01 
 9.45387283e+03  4.10654970e+01 -8.53930310e+01 
 1.00000000e+04  4.05807300e+01 -8.56488584e+01 
 1.05776756e+04  4.00956420e+01 -8.58911765e+01 
 1.11887221e+04  3.96102666e+01 -8.61207161e+01 
 1.18350673e+04  3.91246341e+01 -8.63381732e+01 
 1.25187503e+04  3.86387716e+01 -8.65442095e+01 
 1.32419279e+04  3.81527033e+01 -8.67394549e+01 
 1.40068818e+04  3.76664509e+01 -8.69245080e+01 
 1.48160252e+04  3.71800339e+01 -8.70999381e+01 
 1.56719108e+04  3.66934695e+01 -8.72662863e+01 
 1.65772389e+04  3.62067734e+01 -8.74240671e+01 
 1.75348655e+04  3.57199594e+01 -8.75737693e+01 
 1.85478119e+04  3.52330400e+01 -8.77158579e+01 
 1.96192737e+04  3.47460264e+01 -8.78507747e+01 
 2.07526313e+04  3.42589284e+01 -8.79789402e+01 
 2.19514602e+04  3.37717549e+01 -8.81007541e+01 
 2.32195425e+04  3.32845139e+01 -8.82165969e+01 
 2.45608788e+04  3.27972125e+01 -8.83268310e+01 
 2.59797009e+04  3.23098571e+01 -8.84318013e+01 
 2.74804848e+04  3.18224532e+01 -8.85318367e+01 
 2.90679654e+04  3.13350059e+01 -8.86272508e+01 
 3.07471508e+04  3.08475198e+01 -8.87183431e+01 
 3.25233387e+04  3.03599989e+01 -8.88053996e+01 
 3.44021326e+04  2.98724466e+01 -8.88886936e+01 
 3.63894599e+04  2.93848663e+01 -8.89684870e+01 
 3.84915902e+04  2.88972608e+01 -8.90450307e+01 
 4.07151555e+04  2.84096325e+01 -8.91185655e+01 
 4.30671707e+04  2.79219838e+01 -8.91893227e+01 
 4.55550561e+04  2.74343165e+01 -8.92575251e+01 
 4.81866605e+04  2.69466324e+01 -8.93233874e+01 
 5.09702863e+04  2.64589330e+01 -8.93871170e+01 
 5.39147154e+04  2.59712197e+01 -8.94489147e+01 
 5.70292370e+04  2.54834936e+01 -8.95089751e+01 
 6.03236769e+04  2.49957557e+01 -8.95674875e+01 
 6.38084285e+04  2.45080068e+01 -8.96246364e+01 
 6.74944857e+04  2.40202477e+01 -8.96806018e+01 
 7.13934775e+04  2.35324790e+01 -8.97355601e+01 
 7.55177045e+04  2.30447010e+01 -8.97896847e+01 
 7.98801781e+04  2.25569142e+01 -8.98431461e+01 
 8.44946611e+04  2.20691187e+01 -8.98961128e+01 
 8.93757115e+04  2.15813148e+01 -8.99487520e+01 
 9.45387283e+04  2.10935023e+01 -9.00012295e+01 
 1.00000000e+05  2.06056812e+01 -9.00537109e+01 
 1.05776756e+05  2.01178513e+01 -9.01063616e+01 
 1.11887221e+05  1.96300122e+01 -9.01593476e+01 
 1.18350673e+05  1.91421636e+01 -9.02128359e+01 
 1.25187503e+05  1.86543050e+01 -9.02669952e+01 
 1.32419279e+05  1.81664355e+01 -9.03219962e+01 
 1.40068818e+05  1.76785544e+01 -9.03780123e+01 
 1.48160252e+05  1.71906607e+01 -9.04352201e+01 
 1.56719108e+05  1.67027534e+01 -9.04937998e+01 
 1.65772389e+05  1.62148310e+01 -9.05539359e+01 
 1.75348655e+05  1.57268922e+01 -9.06158180e+01 
 1.85478119e+05  1.52389353e+01 -9.06796410e+01 
 1.96192737e+05  1.47509582e+01 -9.07456058e+01 
