 frequency       HctmagdB        HscmagdB       
 4.47452973e+04 -3.30171166e+01 -3.02068962e+01 
 4.48453964e+04 -3.30365163e+01 -3.02113984e+01 
 4.49454955e+04 -3.30558728e+01 -3.02158124e+01 
 4.50455946e+04 -3.30751863e+01 -3.02201384e+01 
 4.51456937e+04 -3.30944569e+01 -3.02243765e+01 
 4.52457928e+04 -3.31136850e+01 -3.02285267e+01 
 4.53458919e+04 -3.31328705e+01 -3.02325892e+01 
 4.54459910e+04 -3.31520138e+01 -3.02365640e+01 
 4.55460901e+04 -3.31711151e+01 -3.02404512e+01 
 4.56461892e+04 -3.31901744e+01 -3.02442510e+01 
 4.57462883e+04 -3.32091920e+01 -3.02479632e+01 
 4.58463874e+04 -3.32281681e+01 -3.02515881e+01 
 4.59464865e+04 -3.32471029e+01 -3.02551258e+01 
 4.60465856e+04 -3.32659964e+01 -3.02585762e+01 
 4.61466847e+04 -3.32848490e+01 -3.02619394e+01 
 4.62467838e+04 -3.33036608e+01 -3.02652156e+01 
 4.63468829e+04 -3.33224320e+01 -3.02684047e+01 
 4.64469820e+04 -3.33411626e+01 -3.02715069e+01 
 4.65470811e+04 -3.33598530e+01 -3.02745222e+01 
 4.66471802e+04 -3.33785033e+01 -3.02774507e+01 
 4.67472793e+04 -3.33971137e+01 -3.02802924e+01 
 4.68473784e+04 -3.34156843e+01 -3.02830474e+01 
 4.69474775e+04 -3.34342152e+01 -3.02857157e+01 
 4.70475766e+04 -3.34527068e+01 -3.02882974e+01 
 4.71476757e+04 -3.34711590e+01 -3.02907926e+01 
 4.72477748e+04 -3.34895722e+01 -3.02932012e+01 
 4.73478739e+04 -3.35079464e+01 -3.02955234e+01 
 4.74479730e+04 -3.35262819e+01 -3.02977592e+01 
 4.75480721e+04 -3.35445788e+01 -3.02999086e+01 
 4.76481712e+04 -3.35628372e+01 -3.03019716e+01 
 4.77482703e+04 -3.35810573e+01 -3.03039484e+01 
 4.78483694e+04 -3.35992394e+01 -3.03058390e+01 
 4.79484685e+04 -3.36173834e+01 -3.03076433e+01 
 4.80485676e+04 -3.36354896e+01 -3.03093615e+01 
 4.81486667e+04 -3.36535582e+01 -3.03109935e+01 
 4.82487658e+04 -3.36715893e+01 -3.03125394e+01 
 4.83488649e+04 -3.36895831e+01 -3.03139993e+01 
 4.84489640e+04 -3.37075397e+01 -3.03153731e+01 
 4.85490631e+04 -3.37254592e+01 -3.03166608e+01 
 4.86491622e+04 -3.37433419e+01 -3.03178626e+01 
 4.87492613e+04 -3.37611879e+01 -3.03189784e+01 
 4.88493604e+04 -3.37789972e+01 -3.03200083e+01 
 4.89494595e+04 -3.37967702e+01 -3.03209522e+01 
 4.90495586e+04 -3.38145068e+01 -3.03218102e+01 
 4.91496577e+04 -3.38322074e+01 -3.03225824e+01 
 4.92497568e+04 -3.38498719e+01 -3.03232686e+01 
 4.93498559e+04 -3.38675007e+01 -3.03238690e+01 
 4.94499550e+04 -3.38850937e+01 -3.03243835e+01 
 4.95500541e+04 -3.39026512e+01 -3.03248122e+01 
 4.96501532e+04 -3.39201732e+01 -3.03251551e+01 
 4.97502523e+04 -3.39376601e+01 -3.03254121e+01 
 4.98503514e+04 -3.39551117e+01 -3.03255833e+01 
 4.99504505e+04 -3.39725285e+01 -3.03256687e+01 
 5.00505495e+04 -3.39899103e+01 -3.03256683e+01 
 5.01506486e+04 -3.40072575e+01 -3.03255820e+01 
 5.02507477e+04 -3.40245701e+01 -3.03254100e+01 
 5.03508468e+04 -3.40418483e+01 -3.03251521e+01 
 5.04509459e+04 -3.40590922e+01 -3.03248084e+01 
 5.05510450e+04 -3.40763019e+01 -3.03243788e+01 
 5.06511441e+04 -3.40934777e+01 -3.03238634e+01 
 5.07512432e+04 -3.41106195e+01 -3.03232622e+01 
 5.08513423e+04 -3.41277276e+01 -3.03225751e+01 
 5.09514414e+04 -3.41448021e+01 -3.03218021e+01 
 5.10515405e+04 -3.41618431e+01 -3.03209432e+01 
 5.11516396e+04 -3.41788507e+01 -3.03199984e+01 
 5.12517387e+04 -3.41958251e+01 -3.03189677e+01 
 5.13518378e+04 -3.42127664e+01 -3.03178510e+01 
 5.14519369e+04 -3.42296748e+01 -3.03166484e+01 
 5.15520360e+04 -3.42465503e+01 -3.03153598e+01 
 5.16521351e+04 -3.42633931e+01 -3.03139851e+01 
 5.17522342e+04 -3.42802033e+01 -3.03125244e+01 
 5.18523333e+04 -3.42969811e+01 -3.03109776e+01 
 5.19524324e+04 -3.43137265e+01 -3.03093448e+01 
 5.20525315e+04 -3.43304397e+01 -3.03076257e+01 
 5.21526306e+04 -3.43471208e+01 -3.03058205e+01 
 5.22527297e+04 -3.43637700e+01 -3.03039291e+01 
 5.23528288e+04 -3.43803873e+01 -3.03019515e+01 
 5.24529279e+04 -3.43969729e+01 -3.02998875e+01 
 5.25530270e+04 -3.44135269e+01 -3.02977373e+01 
 5.26531261e+04 -3.44300495e+01 -3.02955006e+01 
 5.27532252e+04 -3.44465406e+01 -3.02931776e+01 
 5.28533243e+04 -3.44630006e+01 -3.02907681e+01 
 5.29534234e+04 -3.44794294e+01 -3.02882721e+01 
 5.30535225e+04 -3.44958272e+01 -3.02856895e+01 
 5.31536216e+04 -3.45121941e+01 -3.02830203e+01 
 5.32537207e+04 -3.45285302e+01 -3.02802645e+01 
 5.33538198e+04 -3.45448357e+01 -3.02774219e+01 
 5.34539189e+04 -3.45611107e+01 -3.02744926e+01 
 5.35540180e+04 -3.45773552e+01 -3.02714764e+01 
 5.36541171e+04 -3.45935694e+01 -3.02683733e+01 
 5.37542162e+04 -3.46097534e+01 -3.02651833e+01 
 5.38543153e+04 -3.46259073e+01 -3.02619063e+01 
 5.39544144e+04 -3.46420313e+01 -3.02585422e+01 
 5.40545135e+04 -3.46581254e+01 -3.02550909e+01 
 5.41546126e+04 -3.46741897e+01 -3.02515524e+01 
 5.42547117e+04 -3.46902244e+01 -3.02479266e+01 
 5.43548108e+04 -3.47062295e+01 -3.02442135e+01 
 5.44549099e+04 -3.47222052e+01 -3.02404129e+01 
 5.45550090e+04 -3.47381516e+01 -3.02365248e+01 
 5.46551081e+04 -3.47540688e+01 -3.02325491e+01 
 5.47552072e+04 -3.47699568e+01 -3.02284857e+01 
 5.48553063e+04 -3.47858159e+01 -3.02243346e+01 
 5.49554054e+04 -3.48016461e+01 -3.02200957e+01 
 5.50555045e+04 -3.48174475e+01 -3.02157688e+01 
 5.51556036e+04 -3.48332202e+01 -3.02113539e+01 
 5.52557027e+04 -3.48489643e+01 -3.02068509e+01 
 5.53558018e+04 -3.48646800e+01 -3.02022597e+01 
 5.54559009e+04 -3.48803672e+01 -3.01975802e+01 
 5.55560000e+04 -3.48960262e+01 -3.01928124e+01 
 5.56560991e+04 -3.49116571e+01 -3.01879560e+01 
 5.57561982e+04 -3.49272598e+01 -3.01830111e+01 
 5.58562973e+04 -3.49428346e+01 -3.01779775e+01 
 5.59563964e+04 -3.49583816e+01 -3.01728552e+01 
 5.60564955e+04 -3.49739007e+01 -3.01676439e+01 
 5.61565946e+04 -3.49893922e+01 -3.01623437e+01 
 5.62566937e+04 -3.50048561e+01 -3.01569543e+01 
 5.63567928e+04 -3.50202926e+01 -3.01514758e+01 
 5.64568919e+04 -3.50357016e+01 -3.01459079e+01 
 5.65569910e+04 -3.50510834e+01 -3.01402506e+01 
 5.66570901e+04 -3.50664380e+01 -3.01345037e+01 
 5.67571892e+04 -3.50817655e+01 -3.01286672e+01 
 5.68572883e+04 -3.50970661e+01 -3.01227409e+01 
 5.69573874e+04 -3.51123397e+01 -3.01167246e+01 
 5.70574865e+04 -3.51275865e+01 -3.01106184e+01 
 5.71575856e+04 -3.51428066e+01 -3.01044219e+01 
 5.72576847e+04 -3.51580001e+01 -3.00981352e+01 
 5.73577838e+04 -3.51731671e+01 -3.00917580e+01 
 5.74578829e+04 -3.51883077e+01 -3.00852903e+01 
 5.75579820e+04 -3.52034219e+01 -3.00787319e+01 
 5.76580811e+04 -3.52185099e+01 -3.00720827e+01 
 5.77581802e+04 -3.52335717e+01 -3.00653425e+01 
 5.78582793e+04 -3.52486074e+01 -3.00585111e+01 
 5.79583784e+04 -3.52636172e+01 -3.00515886e+01 
 5.80584775e+04 -3.52786011e+01 -3.00445746e+01 
 5.81585766e+04 -3.52935592e+01 -3.00374691e+01 
 5.82586757e+04 -3.53084915e+01 -3.00302719e+01 
 5.83587748e+04 -3.53233983e+01 -3.00229829e+01 
 5.84588739e+04 -3.53382795e+01 -3.00156019e+01 
 5.85589730e+04 -3.53531353e+01 -3.00081287e+01 
 5.86590721e+04 -3.53679657e+01 -3.00005632e+01 
 5.87591712e+04 -3.53827709e+01 -2.99929052e+01 
 5.88592703e+04 -3.53975509e+01 -2.99851546e+01 
 5.89593694e+04 -3.54123057e+01 -2.99773111e+01 
 5.90594685e+04 -3.54270356e+01 -2.99693748e+01 
 5.91595676e+04 -3.54417405e+01 -2.99613452e+01 
 5.92596667e+04 -3.54564206e+01 -2.99532224e+01 
 5.93597658e+04 -3.54710759e+01 -2.99450061e+01 
 5.94598649e+04 -3.54857066e+01 -2.99366961e+01 
 5.95599640e+04 -3.55003126e+01 -2.99282922e+01 
 5.96600631e+04 -3.55148942e+01 -2.99197944e+01 
 5.97601622e+04 -3.55294513e+01 -2.99112023e+01 
 5.98602613e+04 -3.55439840e+01 -2.99025159e+01 
 5.99603604e+04 -3.55584925e+01 -2.98937349e+01 
 6.00604595e+04 -3.55729768e+01 -2.98848591e+01 
 6.01605586e+04 -3.55874370e+01 -2.98758883e+01 
 6.02606577e+04 -3.56018731e+01 -2.98668224e+01 
 6.03607568e+04 -3.56162854e+01 -2.98576611e+01 
 6.04608559e+04 -3.56306737e+01 -2.98484042e+01 
 6.05609550e+04 -3.56450383e+01 -2.98390516e+01 
 6.06610541e+04 -3.56593791e+01 -2.98296030e+01 
 6.07611532e+04 -3.56736963e+01 -2.98200582e+01 
 6.08612523e+04 -3.56879900e+01 -2.98104171e+01 
 6.09613514e+04 -3.57022602e+01 -2.98006793e+01 
 6.10614505e+04 -3.57165070e+01 -2.97908447e+01 
 6.11615495e+04 -3.57307304e+01 -2.97809131e+01 
 6.12616486e+04 -3.57449306e+01 -2.97708842e+01 
 6.13617477e+04 -3.57591077e+01 -2.97607579e+01 
 6.14618468e+04 -3.57732616e+01 -2.97505338e+01 
 6.15619459e+04 -3.57873926e+01 -2.97402117e+01 
 6.16620450e+04 -3.58015005e+01 -2.97297915e+01 
 6.17621441e+04 -3.58155857e+01 -2.97192729e+01 
 6.18622432e+04 -3.58296480e+01 -2.97086557e+01 
 6.19623423e+04 -3.58436876e+01 -2.96979395e+01 
 6.20624414e+04 -3.58577045e+01 -2.96871242e+01 
 6.21625405e+04 -3.58716989e+01 -2.96762096e+01 
 6.22626396e+04 -3.58856707e+01 -2.96651953e+01 
 6.23627387e+04 -3.58996201e+01 -2.96540811e+01 
 6.24628378e+04 -3.59135472e+01 -2.96428668e+01 
 6.25629369e+04 -3.59274520e+01 -2.96315521e+01 
 6.26630360e+04 -3.59413345e+01 -2.96201367e+01 
 6.27631351e+04 -3.59551949e+01 -2.96086205e+01 
 6.28632342e+04 -3.59690333e+01 -2.95970030e+01 
 6.29633333e+04 -3.59828496e+01 -2.95852841e+01 
 6.30634324e+04 -3.59966440e+01 -2.95734634e+01 
 6.31635315e+04 -3.60104165e+01 -2.95615407e+01 
 6.32636306e+04 -3.60241672e+01 -2.95495158e+01 
 6.33637297e+04 -3.60378962e+01 -2.95373882e+01 
 6.34638288e+04 -3.60516035e+01 -2.95251578e+01 
 6.35639279e+04 -3.60652893e+01 -2.95128243e+01 
 6.36640270e+04 -3.60789535e+01 -2.95003873e+01 
 6.37641261e+04 -3.60925963e+01 -2.94878466e+01 
 6.38642252e+04 -3.61062176e+01 -2.94752018e+01 
 6.39643243e+04 -3.61198177e+01 -2.94624527e+01 
 6.40644234e+04 -3.61333965e+01 -2.94495990e+01 
 6.41645225e+04 -3.61469541e+01 -2.94366403e+01 
 6.42646216e+04 -3.61604905e+01 -2.94235764e+01 
 6.43647207e+04 -3.61740060e+01 -2.94104068e+01 
 6.44648198e+04 -3.61875004e+01 -2.93971314e+01 
 6.45649189e+04 -3.62009739e+01 -2.93837497e+01 
 6.46650180e+04 -3.62144265e+01 -2.93702615e+01 
 6.47651171e+04 -3.62278584e+01 -2.93566664e+01 
 6.48652162e+04 -3.62412695e+01 -2.93429640e+01 
 6.49653153e+04 -3.62546599e+01 -2.93291542e+01 
 6.50654144e+04 -3.62680297e+01 -2.93152364e+01 
 6.51655135e+04 -3.62813790e+01 -2.93012104e+01 
 6.52656126e+04 -3.62947078e+01 -2.92870757e+01 
 6.53657117e+04 -3.63080162e+01 -2.92728322e+01 
 6.54658108e+04 -3.63213042e+01 -2.92584793e+01 
 6.55659099e+04 -3.63345720e+01 -2.92440168e+01 
 6.56660090e+04 -3.63478195e+01 -2.92294442e+01 
 6.57661081e+04 -3.63610468e+01 -2.92147612e+01 
 6.58662072e+04 -3.63742541e+01 -2.91999675e+01 
 6.59663063e+04 -3.63874412e+01 -2.91850626e+01 
 6.60664054e+04 -3.64006084e+01 -2.91700462e+01 
 6.61665045e+04 -3.64137557e+01 -2.91549179e+01 
 6.62666036e+04 -3.64268831e+01 -2.91396773e+01 
 6.63667027e+04 -3.64399907e+01 -2.91243239e+01 
 6.64668018e+04 -3.64530786e+01 -2.91088575e+01 
 6.65669009e+04 -3.64661468e+01 -2.90932776e+01 
 6.66670000e+04 -3.64791953e+01 -2.90775838e+01 
 6.67670991e+04 -3.64922243e+01 -2.90617756e+01 
 6.68671982e+04 -3.65052337e+01 -2.90458528e+01 
 6.69672973e+04 -3.65182237e+01 -2.90298147e+01 
 6.70673964e+04 -3.65311944e+01 -2.90136611e+01 
 6.71674955e+04 -3.65441456e+01 -2.89973915e+01 
 6.72675946e+04 -3.65570776e+01 -2.89810054e+01 
 6.73676937e+04 -3.65699904e+01 -2.89645025e+01 
 6.74677928e+04 -3.65828840e+01 -2.89478822e+01 
 6.75678919e+04 -3.65957585e+01 -2.89311442e+01 
 6.76679910e+04 -3.66086140e+01 -2.89142879e+01 
 6.77680901e+04 -3.66214505e+01 -2.88973130e+01 
 6.78681892e+04 -3.66342680e+01 -2.88802189e+01 
 6.79682883e+04 -3.66470666e+01 -2.88630052e+01 
 6.80683874e+04 -3.66598465e+01 -2.88456713e+01 
 6.81684865e+04 -3.66726075e+01 -2.88282170e+01 
 6.82685856e+04 -3.66853498e+01 -2.88106415e+01 
 6.83686847e+04 -3.66980735e+01 -2.87929445e+01 
 6.84687838e+04 -3.67107786e+01 -2.87751255e+01 
 6.85688829e+04 -3.67234651e+01 -2.87571840e+01 
 6.86689820e+04 -3.67361331e+01 -2.87391194e+01 
 6.87690811e+04 -3.67487827e+01 -2.87209312e+01 
 6.88691802e+04 -3.67614138e+01 -2.87026190e+01 
 6.89692793e+04 -3.67740267e+01 -2.86841821e+01 
 6.90693784e+04 -3.67866212e+01 -2.86656202e+01 
 6.91694775e+04 -3.67991975e+01 -2.86469325e+01 
 6.92695766e+04 -3.68117557e+01 -2.86281187e+01 
 6.93696757e+04 -3.68242957e+01 -2.86091781e+01 
 6.94697748e+04 -3.68368176e+01 -2.85901103e+01 
 6.95698739e+04 -3.68493215e+01 -2.85709145e+01 
 6.96699730e+04 -3.68618075e+01 -2.85515904e+01 
 6.97700721e+04 -3.68742755e+01 -2.85321372e+01 
 6.98701712e+04 -3.68867257e+01 -2.85125545e+01 
 6.99702703e+04 -3.68991580e+01 -2.84928416e+01 
 7.00703694e+04 -3.69115726e+01 -2.84729980e+01 
 7.01704685e+04 -3.69239694e+01 -2.84530230e+01 
 7.02705676e+04 -3.69363486e+01 -2.84329161e+01 
 7.03706667e+04 -3.69487102e+01 -2.84126767e+01 
 7.04707658e+04 -3.69610542e+01 -2.83923040e+01 
 7.05708649e+04 -3.69733807e+01 -2.83717976e+01 
 7.06709640e+04 -3.69856898e+01 -2.83511567e+01 
 7.07710631e+04 -3.69979814e+01 -2.83303808e+01 
 7.08711622e+04 -3.70102557e+01 -2.83094691e+01 
 7.09712613e+04 -3.70225126e+01 -2.82884211e+01 
 7.10713604e+04 -3.70347523e+01 -2.82672360e+01 
 7.11714595e+04 -3.70469747e+01 -2.82459133e+01 
 7.12715586e+04 -3.70591800e+01 -2.82244521e+01 
 7.13716577e+04 -3.70713682e+01 -2.82028520e+01 
 7.14717568e+04 -3.70835392e+01 -2.81811120e+01 
 7.15718559e+04 -3.70956933e+01 -2.81592317e+01 
 7.16719550e+04 -3.71078304e+01 -2.81372101e+01 
 7.17720541e+04 -3.71199505e+01 -2.81150468e+01 
 7.18721532e+04 -3.71320538e+01 -2.80927408e+01 
 7.19722523e+04 -3.71441402e+01 -2.80702915e+01 
 7.20723514e+04 -3.71562098e+01 -2.80476981e+01 
 7.21724505e+04 -3.71682627e+01 -2.80249599e+01 
 7.22725495e+04 -3.71802989e+01 -2.80020761e+01 
 7.23726486e+04 -3.71923184e+01 -2.79790460e+01 
 7.24727477e+04 -3.72043213e+01 -2.79558688e+01 
 7.25728468e+04 -3.72163077e+01 -2.79325437e+01 
 7.26729459e+04 -3.72282775e+01 -2.79090699e+01 
 7.27730450e+04 -3.72402309e+01 -2.78854466e+01 
 7.28731441e+04 -3.72521679e+01 -2.78616730e+01 
 7.29732432e+04 -3.72640885e+01 -2.78377483e+01 
 7.30733423e+04 -3.72759927e+01 -2.78136716e+01 
 7.31734414e+04 -3.72878806e+01 -2.77894421e+01 
 7.32735405e+04 -3.72997524e+01 -2.77650589e+01 
 7.33736396e+04 -3.73116079e+01 -2.77405213e+01 
 7.34737387e+04 -3.73234472e+01 -2.77158282e+01 
 7.35738378e+04 -3.73352704e+01 -2.76909789e+01 
 7.36739369e+04 -3.73470776e+01 -2.76659724e+01 
 7.37740360e+04 -3.73588688e+01 -2.76408078e+01 
 7.38741351e+04 -3.73706439e+01 -2.76154842e+01 
 7.39742342e+04 -3.73824031e+01 -2.75900007e+01 
 7.40743333e+04 -3.73941465e+01 -2.75643564e+01 
 7.41744324e+04 -3.74058739e+01 -2.75385503e+01 
 7.42745315e+04 -3.74175856e+01 -2.75125814e+01 
 7.43746306e+04 -3.74292815e+01 -2.74864488e+01 
 7.44747297e+04 -3.74409617e+01 -2.74601514e+01 
 7.45748288e+04 -3.74526261e+01 -2.74336883e+01 
 7.46749279e+04 -3.74642750e+01 -2.74070586e+01 
 7.47750270e+04 -3.74759082e+01 -2.73802610e+01 
 7.48751261e+04 -3.74875259e+01 -2.73532947e+01 
 7.49752252e+04 -3.74991281e+01 -2.73261586e+01 
 7.50753243e+04 -3.75107148e+01 -2.72988515e+01 
 7.51754234e+04 -3.75222861e+01 -2.72713725e+01 
 7.52755225e+04 -3.75338419e+01 -2.72437205e+01 
 7.53756216e+04 -3.75453825e+01 -2.72158943e+01 
 7.54757207e+04 -3.75569077e+01 -2.71878928e+01 
 7.55758198e+04 -3.75684176e+01 -2.71597150e+01 
 7.56759189e+04 -3.75799123e+01 -2.71313596e+01 
 7.57760180e+04 -3.75913919e+01 -2.71028255e+01 
 7.58761171e+04 -3.76028563e+01 -2.70741115e+01 
 7.59762162e+04 -3.76143055e+01 -2.70452165e+01 
 7.60763153e+04 -3.76257397e+01 -2.70161392e+01 
 7.61764144e+04 -3.76371589e+01 -2.69868784e+01 
 7.62765135e+04 -3.76485631e+01 -2.69574329e+01 
 7.63766126e+04 -3.76599523e+01 -2.69278014e+01 
 7.64767117e+04 -3.76713266e+01 -2.68979827e+01 
 7.65768108e+04 -3.76826861e+01 -2.68679755e+01 
 7.66769099e+04 -3.76940307e+01 -2.68377784e+01 
 7.67770090e+04 -3.77053605e+01 -2.68073903e+01 
 7.68771081e+04 -3.77166755e+01 -2.67768096e+01 
 7.69772072e+04 -3.77279759e+01 -2.67460351e+01 
 7.70773063e+04 -3.77392615e+01 -2.67150654e+01 
 7.71774054e+04 -3.77505325e+01 -2.66838991e+01 
 7.72775045e+04 -3.77617890e+01 -2.66525347e+01 
 7.73776036e+04 -3.77730308e+01 -2.66209710e+01 
 7.74777027e+04 -3.77842581e+01 -2.65892063e+01 
 7.75778018e+04 -3.77954710e+01 -2.65572394e+01 
 7.76779009e+04 -3.78066693e+01 -2.65250685e+01 
 7.77780000e+04 -3.78178533e+01 -2.64926923e+01 
 7.78780991e+04 -3.78290229e+01 -2.64601093e+01 
 7.79781982e+04 -3.78401781e+01 -2.64273178e+01 
 7.80782973e+04 -3.78513190e+01 -2.63943163e+01 
 7.81783964e+04 -3.78624457e+01 -2.63611032e+01 
 7.82784955e+04 -3.78735581e+01 -2.63276769e+01 
 7.83785946e+04 -3.78846563e+01 -2.62940357e+01 
 7.84786937e+04 -3.78957404e+01 -2.62601781e+01 
 7.85787928e+04 -3.79068103e+01 -2.62261022e+01 
 7.86788919e+04 -3.79178662e+01 -2.61918064e+01 
 7.87789910e+04 -3.79289080e+01 -2.61572890e+01 
 7.88790901e+04 -3.79399358e+01 -2.61225481e+01 
 7.89791892e+04 -3.79509496e+01 -2.60875821e+01 
 7.90792883e+04 -3.79619495e+01 -2.60523890e+01 
 7.91793874e+04 -3.79729354e+01 -2.60169671e+01 
 7.92794865e+04 -3.79839075e+01 -2.59813145e+01 
 7.93795856e+04 -3.79948657e+01 -2.59454293e+01 
 7.94796847e+04 -3.80058102e+01 -2.59093096e+01 
 7.95797838e+04 -3.80167408e+01 -2.58729534e+01 
 7.96798829e+04 -3.80276577e+01 -2.58363588e+01 
 7.97799820e+04 -3.80385610e+01 -2.57995237e+01 
 7.98800811e+04 -3.80494505e+01 -2.57624462e+01 
 7.99801802e+04 -3.80603264e+01 -2.57251240e+01 
 8.00802793e+04 -3.80711888e+01 -2.56875552e+01 
 8.01803784e+04 -3.80820375e+01 -2.56497377e+01 
 8.02804775e+04 -3.80928727e+01 -2.56116691e+01 
 8.03805766e+04 -3.81036945e+01 -2.55733475e+01 
 8.04806757e+04 -3.81145027e+01 -2.55347704e+01 
 8.05807748e+04 -3.81252976e+01 -2.54959357e+01 
 8.06808739e+04 -3.81360790e+01 -2.54568410e+01 
 8.07809730e+04 -3.81468471e+01 -2.54174841e+01 
 8.08810721e+04 -3.81576018e+01 -2.53778625e+01 
 8.09811712e+04 -3.81683433e+01 -2.53379739e+01 
 8.10812703e+04 -3.81790714e+01 -2.52978157e+01 
 8.11813694e+04 -3.81897864e+01 -2.52573855e+01 
 8.12814685e+04 -3.82004881e+01 -2.52166808e+01 
 8.13815676e+04 -3.82111767e+01 -2.51756989e+01 
 8.14816667e+04 -3.82218522e+01 -2.51344374e+01 
 8.15817658e+04 -3.82325145e+01 -2.50928934e+01 
 8.16818649e+04 -3.82431638e+01 -2.50510645e+01 
 8.17819640e+04 -3.82538000e+01 -2.50089477e+01 
 8.18820631e+04 -3.82644232e+01 -2.49665403e+01 
 8.19821622e+04 -3.82750335e+01 -2.49238394e+01 
 8.20822613e+04 -3.82856308e+01 -2.48808423e+01 
 8.21823604e+04 -3.82962152e+01 -2.48375459e+01 
 8.22824595e+04 -3.83067867e+01 -2.47939473e+01 
 8.23825586e+04 -3.83173454e+01 -2.47500435e+01 
 8.24826577e+04 -3.83278912e+01 -2.47058313e+01 
 8.25827568e+04 -3.83384243e+01 -2.46613077e+01 
 8.26828559e+04 -3.83489446e+01 -2.46164694e+01 
 8.27829550e+04 -3.83594522e+01 -2.45713133e+01 
 8.28830541e+04 -3.83699471e+01 -2.45258359e+01 
 8.29831532e+04 -3.83804293e+01 -2.44800340e+01 
 8.30832523e+04 -3.83908989e+01 -2.44339041e+01 
 8.31833514e+04 -3.84013559e+01 -2.43874429e+01 
 8.32834505e+04 -3.84118003e+01 -2.43406466e+01 
 8.33835495e+04 -3.84222322e+01 -2.42935117e+01 
 8.34836486e+04 -3.84326515e+01 -2.42460346e+01 
 8.35837477e+04 -3.84430584e+01 -2.41982115e+01 
 8.36838468e+04 -3.84534528e+01 -2.41500387e+01 
 8.37839459e+04 -3.84638348e+01 -2.41015122e+01 
 8.38840450e+04 -3.84742045e+01 -2.40526281e+01 
 8.39841441e+04 -3.84845617e+01 -2.40033823e+01 
 8.40842432e+04 -3.84949066e+01 -2.39537709e+01 
 8.41843423e+04 -3.85052392e+01 -2.39037896e+01 
 8.42844414e+04 -3.85155596e+01 -2.38534342e+01 
 8.43845405e+04 -3.85258677e+01 -2.38027004e+01 
 8.44846396e+04 -3.85361635e+01 -2.37515837e+01 
 8.45847387e+04 -3.85464472e+01 -2.37000797e+01 
 8.46848378e+04 -3.85567187e+01 -2.36481837e+01 
 8.47849369e+04 -3.85669781e+01 -2.35958911e+01 
 8.48850360e+04 -3.85772254e+01 -2.35431972e+01 
 8.49851351e+04 -3.85874607e+01 -2.34900971e+01 
 8.50852342e+04 -3.85976838e+01 -2.34365858e+01 
 8.51853333e+04 -3.86078950e+01 -2.33826583e+01 
 8.52854324e+04 -3.86180942e+01 -2.33283094e+01 
 8.53855315e+04 -3.86282814e+01 -2.32735339e+01 
 8.54856306e+04 -3.86384566e+01 -2.32183264e+01 
 8.55857297e+04 -3.86486200e+01 -2.31626815e+01 
 8.56858288e+04 -3.86587715e+01 -2.31065934e+01 
 8.57859279e+04 -3.86689112e+01 -2.30500567e+01 
 8.58860270e+04 -3.86790390e+01 -2.29930654e+01 
 8.59861261e+04 -3.86891550e+01 -2.29356135e+01 
 8.60862252e+04 -3.86992593e+01 -2.28776951e+01 
 8.61863243e+04 -3.87093518e+01 -2.28193039e+01 
 8.62864234e+04 -3.87194326e+01 -2.27604336e+01 
 8.63865225e+04 -3.87295018e+01 -2.27010777e+01 
 8.64866216e+04 -3.87395592e+01 -2.26412296e+01 
 8.65867207e+04 -3.87496051e+01 -2.25808825e+01 
 8.66868198e+04 -3.87596393e+01 -2.25200296e+01 
 8.67869189e+04 -3.87696620e+01 -2.24586638e+01 
 8.68870180e+04 -3.87796731e+01 -2.23967779e+01 
 8.69871171e+04 -3.87896727e+01 -2.23343645e+01 
 8.70872162e+04 -3.87996608e+01 -2.22714160e+01 
 8.71873153e+04 -3.88096374e+01 -2.22079248e+01 
 8.72874144e+04 -3.88196026e+01 -2.21438829e+01 
 8.73875135e+04 -3.88295563e+01 -2.20792822e+01 
 8.74876126e+04 -3.88394987e+01 -2.20141146e+01 
 8.75877117e+04 -3.88494297e+01 -2.19483714e+01 
 8.76878108e+04 -3.88593493e+01 -2.18820442e+01 
 8.77879099e+04 -3.88692577e+01 -2.18151239e+01 
 8.78880090e+04 -3.88791547e+01 -2.17476016e+01 
 8.79881081e+04 -3.88890405e+01 -2.16794678e+01 
 8.80882072e+04 -3.88989151e+01 -2.16107131e+01 
 8.81883063e+04 -3.89087784e+01 -2.15413277e+01 
 8.82884054e+04 -3.89186306e+01 -2.14713016e+01 
 8.83885045e+04 -3.89284716e+01 -2.14006246e+01 
 8.84886036e+04 -3.89383014e+01 -2.13292860e+01 
 8.85887027e+04 -3.89481202e+01 -2.12572751e+01 
 8.86888018e+04 -3.89579279e+01 -2.11845808e+01 
 8.87889009e+04 -3.89677245e+01 -2.11111918e+01 
 8.88890000e+04 -3.89775100e+01 -2.10370965e+01 
 8.89890991e+04 -3.89872846e+01 -2.09622828e+01 
 8.90891982e+04 -3.89970482e+01 -2.08867385e+01 
 8.91892973e+04 -3.90068008e+01 -2.08104510e+01 
 8.92893964e+04 -3.90165424e+01 -2.07334073e+01 
 8.93894955e+04 -3.90262732e+01 -2.06555941e+01 
 8.94895946e+04 -3.90359931e+01 -2.05769978e+01 
 8.95896937e+04 -3.90457021e+01 -2.04976043e+01 
 8.96897928e+04 -3.90554003e+01 -2.04173991e+01 
