 frequency       AmagdB          Aphdeg         
 1.00000000e+04  5.16598545e+01 -2.18896788e+00 
 1.02305973e+04  5.16595591e+01 -2.23939412e+00 
 1.04665121e+04  5.16592499e+01 -2.29097957e+00 
 1.07078670e+04  5.16589263e+01 -2.34375074e+00 
 1.09547876e+04  5.16585877e+01 -2.39773467e+00 
 1.12074020e+04  5.16582333e+01 -2.45295906e+00 
 1.14658417e+04  5.16578623e+01 -2.50945219e+00 
 1.17302409e+04  5.16574741e+01 -2.56724299e+00 
 1.20007371e+04  5.16570679e+01 -2.62636102e+00 
 1.22774708e+04  5.16566427e+01 -2.68683651e+00 
 1.25605860e+04  5.16561977e+01 -2.74870035e+00 
 1.28502297e+04  5.16557320e+01 -2.81198412e+00 
 1.31465525e+04  5.16552447e+01 -2.87672010e+00 
 1.34497085e+04  5.16547347e+01 -2.94294127e+00 
 1.37598551e+04  5.16542009e+01 -3.01068135e+00 
 1.40771537e+04  5.16536423e+01 -3.07997478e+00 
 1.44017690e+04  5.16530578e+01 -3.15085677e+00 
 1.47338699e+04  5.16524460e+01 -3.22336330e+00 
 1.50736290e+04  5.16518058e+01 -3.29753112e+00 
 1.54212228e+04  5.16511359e+01 -3.37339779e+00 
 1.57768320e+04  5.16504347e+01 -3.45100168e+00 
 1.61406415e+04  5.16497011e+01 -3.53038199e+00 
 1.65128404e+04  5.16489333e+01 -3.61157875e+00 
 1.68936220e+04  5.16481298e+01 -3.69463286e+00 
 1.72831844e+04  5.16472890e+01 -3.77958611e+00 
 1.76817299e+04  5.16464092e+01 -3.86648114e+00 
 1.80894658e+04  5.16454885e+01 -3.95536153e+00 
 1.85066040e+04  5.16445251e+01 -4.04627176e+00 
 1.89333613e+04  5.16435169e+01 -4.13925725e+00 
 1.93699595e+04  5.16424620e+01 -4.23436438e+00 
 1.98166255e+04  5.16413581e+01 -4.33164048e+00 
 2.02735916e+04  5.16402030e+01 -4.43113388e+00 
 2.07410951e+04  5.16389944e+01 -4.53289388e+00 
 2.12193792e+04  5.16377298e+01 -4.63697080e+00 
 2.17086923e+04  5.16364065e+01 -4.74341600e+00 
 2.22092889e+04  5.16350220e+01 -4.85228187e+00 
 2.27214291e+04  5.16335733e+01 -4.96362185e+00 
 2.32453791e+04  5.16320576e+01 -5.07749043e+00 
 2.37814113e+04  5.16304717e+01 -5.19394322e+00 
 2.43298042e+04  5.16288125e+01 -5.31303690e+00 
 2.48908429e+04  5.16270765e+01 -5.43482924e+00 
 2.54648190e+04  5.16252603e+01 -5.55937915e+00 
 2.60520309e+04  5.16233602e+01 -5.68674665e+00 
 2.66527837e+04  5.16213723e+01 -5.81699293e+00 
 2.72673897e+04  5.16192927e+01 -5.95018028e+00 
 2.78961683e+04  5.16171171e+01 -6.08637218e+00 
 2.85394464e+04  5.16148412e+01 -6.22563327e+00 
 2.91975583e+04  5.16124604e+01 -6.36802934e+00 
 2.98708461e+04  5.16099699e+01 -6.51362738e+00 
 3.05596598e+04  5.16073648e+01 -6.66249553e+00 
 3.12643573e+04  5.16046398e+01 -6.81470315e+00 
 3.19853049e+04  5.16017895e+01 -6.97032075e+00 
 3.27228774e+04  5.15988082e+01 -7.12942003e+00 
 3.34774581e+04  5.15956901e+01 -7.29207387e+00 
 3.42494392e+04  5.15924288e+01 -7.45835634e+00 
 3.50392221e+04  5.15890181e+01 -7.62834266e+00 
 3.58472171e+04  5.15854511e+01 -7.80210921e+00 
 3.66738442e+04  5.15817209e+01 -7.97973353e+00 
 3.75195331e+04  5.15778200e+01 -8.16129430e+00 
 3.83847234e+04  5.15737409e+01 -8.34687129e+00 
 3.92698648e+04  5.15694757e+01 -8.53654539e+00 
 4.01754173e+04  5.15650159e+01 -8.73039856e+00 
 4.11018515e+04  5.15603530e+01 -8.92851383e+00 
 4.20496491e+04  5.15554779e+01 -9.13097520e+00 
 4.30193027e+04  5.15503812e+01 -9.33786770e+00 
 4.40113162e+04  5.15450532e+01 -9.54927729e+00 
 4.50262052e+04  5.15394836e+01 -9.76529082e+00 
 4.60644974e+04  5.15336618e+01 -9.98599603e+00 
 4.71267322e+04  5.15275767e+01 -1.02114814e+01 
 4.82134619e+04  5.15212169e+01 -1.04418363e+01 
 4.93252513e+04  5.15145704e+01 -1.06771506e+01 
 5.04626783e+04  5.15076247e+01 -1.09175148e+01 
 5.16263340e+04  5.15003668e+01 -1.11630201e+01 
 5.28168234e+04  5.14927833e+01 -1.14137581e+01 
 5.40347650e+04  5.14848602e+01 -1.16698206e+01 
 5.52807921e+04  5.14765830e+01 -1.19312999e+01 
 5.65555523e+04  5.14679364e+01 -1.21982883e+01 
 5.78597080e+04  5.14589049e+01 -1.24708781e+01 
 5.91939372e+04  5.14494721e+01 -1.27491619e+01 
 6.05589334e+04  5.14396211e+01 -1.30332316e+01 
 6.19554061e+04  5.14293345e+01 -1.33231791e+01 
 6.33840810e+04  5.14185940e+01 -1.36190957e+01 
 6.48457008e+04  5.14073809e+01 -1.39210721e+01 
 6.63410251e+04  5.13956755e+01 -1.42291982e+01 
 6.78708313e+04  5.13834578e+01 -1.45435629e+01 
 6.94359143e+04  5.13707069e+01 -1.48642538e+01 
 7.10370877e+04  5.13574010e+01 -1.51913574e+01 
 7.26751838e+04  5.13435180e+01 -1.55249584e+01 
 7.43510539e+04  5.13290346e+01 -1.58651397e+01 
 7.60655691e+04  5.13139272e+01 -1.62119822e+01 
 7.78196206e+04  5.12981711e+01 -1.65655647e+01 
 7.96141200e+04  5.12817409e+01 -1.69259631e+01 
 8.14500001e+04  5.12646105e+01 -1.72932509e+01 
 8.33282151e+04  5.12467531e+01 -1.76674982e+01 
 8.52497412e+04  5.12281409e+01 -1.80487718e+01 
 8.72155772e+04  5.12087455e+01 -1.84371350e+01 
 8.92267449e+04  5.11885376e+01 -1.88326468e+01 
 9.12842895e+04  5.11674872e+01 -1.92353623e+01 
 9.33892805e+04  5.11455636e+01 -1.96453315e+01 
 9.55428121e+04  5.11227351e+01 -2.00625999e+01 
 9.77460036e+04  5.10989694e+01 -2.04872072e+01 
 1.00000000e+05  5.10742336e+01 -2.09191879e+01 
 1.02305973e+05  5.10484939e+01 -2.13585699e+01 
 1.04665121e+05  5.10217157e+01 -2.18053752e+01 
 1.07078670e+05  5.09938640e+01 -2.22596187e+01 
 1.09547876e+05  5.09649031e+01 -2.27213083e+01 
 1.12074020e+05  5.09347966e+01 -2.31904443e+01 
 1.14658417e+05  5.09035075e+01 -2.36670189e+01 
 1.17302409e+05  5.08709984e+01 -2.41510165e+01 
 1.20007371e+05  5.08372313e+01 -2.46424123e+01 
 1.22774708e+05  5.08021680e+01 -2.51411729e+01 
 1.25605860e+05  5.07657696e+01 -2.56472554e+01 
 1.28502297e+05  5.07279971e+01 -2.61606071e+01 
 1.31465525e+05  5.06888112e+01 -2.66811654e+01 
 1.34497085e+05  5.06481725e+01 -2.72088575e+01 
 1.37598551e+05  5.06060413e+01 -2.77435999e+01 
 1.40771537e+05  5.05623781e+01 -2.82852980e+01 
 1.44017690e+05  5.05171433e+01 -2.88338465e+01 
