 @n1[id]         @N1[Id]         @N1[Ispec]      @N1[IC]         @N1[Vdsat]      @N1[n0]         @N1[gm]         @N1[gms]        @N1[gds]        @N1[gmbs]       @N1[Rn]         @N1[Vnth]       @N1[gamman]     @N1[Vnfl]      
 5.80999999e-07  5.80999999e-07  2.76595425e-06  2.10219610e-01  1.27177678e-01  1.27133121e+00  1.47271573e-05  1.89769716e-05  3.84428003e-08  4.21137152e-06  4.67055532e+04  2.78243659e-08  6.87840029e-01  1.94194729e-05 
 @n1[id]         @N2[Id]         @N2[Ispec]      @N2[IC]         @N2[Vdsat]      @N2[n0]         @N2[gm]         @N2[gms]        @N2[gds]        @N2[gmbs]       @N2[Rn]         @N2[Vnth]       @N2[gamman]     @N2[Vnfl]      
 5.80999999e-07  5.81000000e-07  2.76595425e-06  2.10219610e-01  1.27177678e-01  1.27133121e+00  1.47271573e-05  1.89769716e-05  3.84428000e-08  4.21137152e-06  4.67055532e+04  2.78243659e-08  6.87840029e-01  1.94194729e-05 
