 frequency       vr(out)         vi(out)        
 3.84915902e+01  9.99997086e-01 -3.60984227e-05 
 4.07151555e+01  9.99997086e-01 -3.81837405e-05 
 4.30671707e+01  9.99997085e-01 -4.03895220e-05 
 4.55550561e+01  9.99997085e-01 -4.27227261e-05 
 4.81866605e+01  9.99997085e-01 -4.51907138e-05 
 5.09702863e+01  9.99997085e-01 -4.78012711e-05 
 5.39147154e+01  9.99997085e-01 -5.05626339e-05 
 5.70292370e+01  9.99997084e-01 -5.34835139e-05 
 6.03236769e+01  9.99997084e-01 -5.65731260e-05 
 6.38084285e+01  9.99997084e-01 -5.98412174e-05 
 6.74944857e+01  9.99997083e-01 -6.32980985e-05 
 7.13934775e+01  9.99997083e-01 -6.69546752e-05 
 7.55177045e+01  9.99997083e-01 -7.08224834e-05 
 7.98801781e+01  9.99997082e-01 -7.49137255e-05 
 8.44946611e+01  9.99997081e-01 -7.92413086e-05 
 8.93757115e+01  9.99997081e-01 -8.38188856e-05 
 9.45387283e+01  9.99997080e-01 -8.86608981e-05 
 1.00000000e+02  9.99997079e-01 -9.37826218e-05 
 1.05776756e+02  9.99997079e-01 -9.92002150e-05 
 1.11887221e+02  9.99997078e-01 -1.04930769e-04 
 1.18350673e+02  9.99997076e-01 -1.10992364e-04 
 1.25187503e+02  9.99997075e-01 -1.17404122e-04 
 1.32419279e+02  9.99997074e-01 -1.24186271e-04 
 1.40068818e+02  9.99997072e-01 -1.31360209e-04 
 1.48160252e+02  9.99997071e-01 -1.38948568e-04 
 1.56719108e+02  9.99997069e-01 -1.46975287e-04 
 1.65772389e+02  9.99997067e-01 -1.55465691e-04 
 1.75348655e+02  9.99997064e-01 -1.64446564e-04 
 1.85478119e+02  9.99997061e-01 -1.73946240e-04 
 1.96192737e+02  9.99997058e-01 -1.83994690e-04 
 2.07526313e+02  9.99997055e-01 -1.94623614e-04 
 2.19514602e+02  9.99997051e-01 -2.05866544e-04 
 2.32195425e+02  9.99997047e-01 -2.17758952e-04 
 2.45608788e+02  9.99997042e-01 -2.30338354e-04 
 2.59797009e+02  9.99997037e-01 -2.43644438e-04 
 2.74804848e+02  9.99997031e-01 -2.57719181e-04 
 2.90679654e+02  9.99997025e-01 -2.72606988e-04 
 3.07471508e+02  9.99997017e-01 -2.88354827e-04 
 3.25233387e+02  9.99997009e-01 -3.05012380e-04 
 3.44021326e+02  9.99997000e-01 -3.22632199e-04 
 3.63894599e+02  9.99996989e-01 -3.41269871e-04 
 3.84915902e+02  9.99996978e-01 -3.60984195e-04 
 4.07151555e+02  9.99996965e-01 -3.81837367e-04 
 4.30671707e+02  9.99996950e-01 -4.03895176e-04 
 4.55550561e+02  9.99996934e-01 -4.27227209e-04 
 4.81866605e+02  9.99996916e-01 -4.51907076e-04 
 5.09702863e+02  9.99996895e-01 -4.78012637e-04 
 5.39147154e+02  9.99996873e-01 -5.05626252e-04 
 5.70292370e+02  9.99996847e-01 -5.34835036e-04 
 6.03236769e+02  9.99996819e-01 -5.65731138e-04 
 6.38084285e+02  9.99996787e-01 -5.98412030e-04 
 6.74944857e+02  9.99996751e-01 -6.32980815e-04 
 7.13934775e+02  9.99996711e-01 -6.69546551e-04 
 7.55177045e+02  9.99996667e-01 -7.08224596e-04 
 7.98801781e+02  9.99996617e-01 -7.49136973e-04 
 8.44946611e+02  9.99996561e-01 -7.92412752e-04 
 8.93757115e+02  9.99996499e-01 -8.38188461e-04 
 9.45387283e+02  9.99996429e-01 -8.86608513e-04 
 1.00000000e+03  9.99996350e-01 -9.37825664e-04 
 1.05776756e+03  9.99996263e-01 -9.92001495e-04 
 1.11887221e+03  9.99996165e-01 -1.04930692e-03 
 1.18350673e+03  9.99996055e-01 -1.10992272e-03 
 1.25187503e+03  9.99995933e-01 -1.17404013e-03 
 1.32419279e+03  9.99995796e-01 -1.24186143e-03 
 1.40068818e+03  9.99995642e-01 -1.31360057e-03 
 1.48160252e+03  9.99995470e-01 -1.38948388e-03 
 1.56719108e+03  9.99995278e-01 -1.46975074e-03 
 1.65772389e+03  9.99995063e-01 -1.55465438e-03 
 1.75348655e+03  9.99994823e-01 -1.64446265e-03 
 1.85478119e+03  9.99994554e-01 -1.73945887e-03 
 1.96192737e+03  9.99994253e-01 -1.83994272e-03 
 2.07526313e+03  9.99993916e-01 -1.94623119e-03 
 2.19514602e+03  9.99993539e-01 -2.05865959e-03 
 2.32195425e+03  9.99993117e-01 -2.17758258e-03 
 2.45608788e+03  9.99992645e-01 -2.30337534e-03 
 2.59797009e+03  9.99992117e-01 -2.43643467e-03 
 2.74804848e+03  9.99991526e-01 -2.57718032e-03 
 2.90679654e+03  9.99990865e-01 -2.72605628e-03 
 3.07471508e+03  9.99990126e-01 -2.88353218e-03 
 3.25233387e+03  9.99989298e-01 -3.05010475e-03 
 3.44021326e+03  9.99988373e-01 -3.22629944e-03 
 3.63894599e+03  9.99987337e-01 -3.41267202e-03 
 3.84915902e+03  9.99986178e-01 -3.60981037e-03 
 4.07151555e+03  9.99984881e-01 -3.81833630e-03 
 4.30671707e+03  9.99983430e-01 -4.03890753e-03 
 4.55550561e+03  9.99981807e-01 -4.27221974e-03 
 4.81866605e+03  9.99979990e-01 -4.51900880e-03 
 5.09702863e+03  9.99977958e-01 -4.78005305e-03 
 5.39147154e+03  9.99975684e-01 -5.05617574e-03 
 5.70292370e+03  9.99973140e-01 -5.34824765e-03 
 6.03236769e+03  9.99970293e-01 -5.65718983e-03 
 6.38084285e+03  9.99967109e-01 -5.98397645e-03 
 6.74944857e+03  9.99963545e-01 -6.32963790e-03 
 7.13934775e+03  9.99959558e-01 -6.69526401e-03 
 7.55177045e+03  9.99955097e-01 -7.08200749e-03 
 7.98801781e+03  9.99950106e-01 -7.49108750e-03 
 8.44946611e+03  9.99944521e-01 -7.92379350e-03 
 8.93757115e+03  9.99938273e-01 -8.38148930e-03 
 9.45387283e+03  9.99931282e-01 -8.86561728e-03 
 1.00000000e+04  9.99923460e-01 -9.37770294e-03 
 1.05776756e+04  9.99914709e-01 -9.91935964e-03 
 1.11887221e+04  9.99904917e-01 -1.04922936e-02 
 1.18350673e+04  9.99893961e-01 -1.10983093e-02 
 1.25187503e+04  9.99881704e-01 -1.17393150e-02 
 1.32419279e+04  9.99867989e-01 -1.24173287e-02 
 1.40068818e+04  9.99852645e-01 -1.31344842e-02 
 1.48160252e+04  9.99835477e-01 -1.38930380e-02 
 1.56719108e+04  9.99816269e-01 -1.46953763e-02 
 1.65772389e+04  9.99794778e-01 -1.55440217e-02 
 1.75348655e+04  9.99770733e-01 -1.64416416e-02 
 1.85478119e+04  9.99743831e-01 -1.73910561e-02 
 1.96192737e+04  9.99713733e-01 -1.83952464e-02 
 2.07526313e+04  9.99680058e-01 -1.94573641e-02 
 2.19514602e+04  9.99642383e-01 -2.05807403e-02 
 2.32195425e+04  9.99600231e-01 -2.17688959e-02 
 2.45608788e+04  9.99553073e-01 -2.30255521e-02 
 2.59797009e+04  9.99500312e-01 -2.43546408e-02 
 2.74804848e+04  9.99441285e-01 -2.57603168e-02 
 2.90679654e+04  9.99375248e-01 -2.72469692e-02 
 3.07471508e+04  9.99301368e-01 -2.88192346e-02 
 3.25233387e+04  9.99218717e-01 -3.04820094e-02 
 3.44021326e+04  9.99126253e-01 -3.22404643e-02 
 3.63894599e+04  9.99022814e-01 -3.41000579e-02 
 3.84915902e+04  9.98907098e-01 -3.60665515e-02 
 4.07151555e+04  9.98777652e-01 -3.81460245e-02 
 4.30671707e+04  9.98632849e-01 -4.03448899e-02 
 4.55550561e+04  9.98470871e-01 -4.26699104e-02 
 4.81866605e+04  9.98289688e-01 -4.51282147e-02 
 5.09702863e+04  9.98087028e-01 -4.77273146e-02 
 5.39147154e+04  9.97860352e-01 -5.04751213e-02 
 5.70292370e+04  9.97606827e-01 -5.33799624e-02 
 6.03236769e+04  9.97323283e-01 -5.64505990e-02 
 6.38084285e+04  9.97006182e-01 -5.96962416e-02 
 6.74944857e+04  9.96651573e-01 -6.31265658e-02 
