 frequency       AmagdB          Aphdeg         
 3.48568837e+02  9.64785714e+01  1.73069426e+02 
 3.52584878e+02  9.64771084e+01  1.72990364e+02 
 3.56647189e+02  9.64756119e+01  1.72910418e+02 
 3.60756305e+02  9.64740814e+01  1.72829578e+02 
 3.64912764e+02  9.64725159e+01  1.72747837e+02 
 3.69117112e+02  9.64709147e+01  1.72665184e+02 
 3.73369900e+02  9.64692770e+01  1.72581609e+02 
 3.77671687e+02  9.64676019e+01  1.72497104e+02 
 3.82023036e+02  9.64658888e+01  1.72411659e+02 
 3.86424520e+02  9.64641366e+01  1.72325264e+02 
 3.90876716e+02  9.64623446e+01  1.72237909e+02 
 3.95380208e+02  9.64605117e+01  1.72149584e+02 
 3.99935587e+02  9.64586373e+01  1.72060280e+02 
 4.04543450e+02  9.64567202e+01  1.71969986e+02 
 4.09204403e+02  9.64547595e+01  1.71878692e+02 
 4.13919058e+02  9.64527543e+01  1.71786389e+02 
 4.18688032e+02  9.64507036e+01  1.71693066e+02 
 4.23511952e+02  9.64486064e+01  1.71598713e+02 
 4.28391452e+02  9.64464617e+01  1.71503319e+02 
 4.33327170e+02  9.64442683e+01  1.71406875e+02 
 4.38319755e+02  9.64420252e+01  1.71309368e+02 
 4.43369862e+02  9.64397314e+01  1.71210790e+02 
 4.48478155e+02  9.64373856e+01  1.71111130e+02 
 4.53645302e+02  9.64349868e+01  1.71010376e+02 
 4.58871983e+02  9.64325337e+01  1.70908518e+02 
 4.64158883e+02  9.64300253e+01  1.70805545e+02 
 4.69506697e+02  9.64274602e+01  1.70701447e+02 
 4.74916125e+02  9.64248372e+01  1.70596212e+02 
 4.80387878e+02  9.64221551e+01  1.70489830e+02 
 4.85922674e+02  9.64194125e+01  1.70382289e+02 
 4.91521239e+02  9.64166082e+01  1.70273579e+02 
 4.97184308e+02  9.64137407e+01  1.70163688e+02 
 5.02912624e+02  9.64108087e+01  1.70052604e+02 
 5.08706939e+02  9.64078109e+01  1.69940318e+02 
 5.14568013e+02  9.64047457e+01  1.69826817e+02 
 5.20496616e+02  9.64016117e+01  1.69712090e+02 
 5.26493525e+02  9.63984074e+01  1.69596126e+02 
 5.32559528e+02  9.63951313e+01  1.69478913e+02 
 5.38695420e+02  9.63917818e+01  1.69360440e+02 
 5.44902008e+02  9.63883573e+01  1.69240696e+02 
 5.51180104e+02  9.63848563e+01  1.69119668e+02 
 5.57530533e+02  9.63812771e+01  1.68997346e+02 
 5.63954130e+02  9.63776180e+01  1.68873717e+02 
 5.70451735e+02  9.63738772e+01  1.68748770e+02 
 5.77024203e+02  9.63700531e+01  1.68622493e+02 
 5.83672396e+02  9.63661439e+01  1.68494876e+02 
 5.90397186e+02  9.63621476e+01  1.68365905e+02 
 5.97199455e+02  9.63580626e+01  1.68235569e+02 
 6.04080098e+02  9.63538869e+01  1.68103858e+02 
 6.11040015e+02  9.63496185e+01  1.67970757e+02 
 6.18080121e+02  9.63452556e+01  1.67836257e+02 
 6.25201340e+02  9.63407961e+01  1.67700346e+02 
 6.32404607e+02  9.63362380e+01  1.67563011e+02 
 6.39690866e+02  9.63315791e+01  1.67424241e+02 
 6.47061073e+02  9.63268175e+01  1.67284024e+02 
 6.54516197e+02  9.63219509e+01  1.67142348e+02 
 6.62057214e+02  9.63169772e+01  1.66999203e+02 
 6.69685116e+02  9.63118940e+01  1.66854575e+02 
 6.77400903e+02  9.63066993e+01  1.66708454e+02 
 6.85205587e+02  9.63013905e+01  1.66560828e+02 
 6.93100193e+02  9.62959654e+01  1.66411686e+02 
 7.01085757e+02  9.62904216e+01  1.66261015e+02 
 7.09163327e+02  9.62847567e+01  1.66108805e+02 
 7.17333962e+02  9.62789681e+01  1.65955044e+02 
 7.25598736e+02  9.62730533e+01  1.65799720e+02 
 7.33958732e+02  9.62670097e+01  1.65642823e+02 
 7.42415048e+02  9.62608348e+01  1.65484341e+02 
 7.50968794e+02  9.62545258e+01  1.65324263e+02 
 7.59621092e+02  9.62480801e+01  1.65162578e+02 
 7.68373077e+02  9.62414950e+01  1.64999276e+02 
 7.77225899e+02  9.62347675e+01  1.64834344e+02 
 7.86180718e+02  9.62278948e+01  1.64667774e+02 
 7.95238711e+02  9.62208741e+01  1.64499553e+02 
 8.04401065e+02  9.62137025e+01  1.64329671e+02 
 8.13668983e+02  9.62063768e+01  1.64158119e+02 
 8.23043682e+02  9.61988942e+01  1.63984885e+02 
 8.32526392e+02  9.61912515e+01  1.63809960e+02 
 8.42118357e+02  9.61834455e+01  1.63633334e+02 
 8.51820836e+02  9.61754731e+01  1.63454997e+02 
 8.61635102e+02  9.61673311e+01  1.63274939e+02 
 8.71562443e+02  9.61590161e+01  1.63093151e+02 
 8.81604162e+02  9.61505249e+01  1.62909624e+02 
 8.91761577e+02  9.61418541e+01  1.62724348e+02 
 9.02036021e+02  9.61330001e+01  1.62537315e+02 
 9.12428842e+02  9.61239596e+01  1.62348516e+02 
 9.22941404e+02  9.61147291e+01  1.62157943e+02 
 9.33575087e+02  9.61053049e+01  1.61965588e+02 
 9.44331286e+02  9.60956833e+01  1.61771442e+02 
 9.55211412e+02  9.60858608e+01  1.61575498e+02 
 9.66216894e+02  9.60758336e+01  1.61377748e+02 
 9.77349176e+02  9.60655980e+01  1.61178186e+02 
 9.88609719e+02  9.60551500e+01  1.60976804e+02 
 1.00000000e+03  9.60444858e+01  1.60773596e+02 
 1.01152151e+03  9.60336015e+01  1.60568556e+02 
 1.02317577e+03  9.60224931e+01  1.60361677e+02 
 1.03496431e+03  9.60111566e+01  1.60152954e+02 
 1.04688866e+03  9.59995879e+01  1.59942383e+02 
 1.05895041e+03  9.59877830e+01  1.59729956e+02 
 1.07115112e+03  9.59757375e+01  1.59515671e+02 
 1.08349240e+03  9.59634474e+01  1.59299524e+02 
 1.09597588e+03  9.59509083e+01  1.59081509e+02 
 1.10860318e+03  9.59381160e+01  1.58861624e+02 
 1.12137597e+03  9.59250661e+01  1.58639866e+02 
 1.13429592e+03  9.59117542e+01  1.58416232e+02 
 1.14736472e+03  9.58981759e+01  1.58190720e+02 
 1.16058410e+03  9.58843268e+01  1.57963328e+02 
 1.17395579e+03  9.58702022e+01  1.57734055e+02 
 1.18748154e+03  9.58557976e+01  1.57502901e+02 
 1.20116312e+03  9.58411086e+01  1.57269864e+02 
 1.21500234e+03  9.58261303e+01  1.57034946e+02 
 1.22900101e+03  9.58108582e+01  1.56798146e+02 
 1.24316096e+03  9.57952875e+01  1.56559466e+02 
 1.25748406e+03  9.57794135e+01  1.56318908e+02 
 1.27197218e+03  9.57632315e+01  1.56076474e+02 
 1.28662722e+03  9.57467366e+01  1.55832166e+02 
 1.30145112e+03  9.57299240e+01  1.55585989e+02 
 1.31644581e+03  9.57127889e+01  1.55337946e+02 
 1.33161325e+03  9.56953264e+01  1.55088042e+02 
 1.34695546e+03  9.56775315e+01  1.54836281e+02 
 1.36247442e+03  9.56593994e+01  1.54582670e+02 
 1.37817219e+03  9.56409251e+01  1.54327215e+02 
 1.39405082e+03  9.56221036e+01  1.54069922e+02 
 1.41011240e+03  9.56029299e+01  1.53810800e+02 
 1.42635903e+03  9.55833991e+01  1.53549857e+02 
 1.44279285e+03  9.55635062e+01  1.53287101e+02 
 1.45941600e+03  9.55432461e+01  1.53022543e+02 
 1.47623069e+03  9.55226139e+01  1.52756193e+02 
 1.49323910e+03  9.55016044e+01  1.52488061e+02 
 1.51044348e+03  9.54802127e+01  1.52218159e+02 
 1.52784607e+03  9.54584338e+01  1.51946499e+02 
 1.54544917e+03  9.54362626e+01  1.51673096e+02 
 1.56325509e+03  9.54136940e+01  1.51397961e+02 
 1.58126615e+03  9.53907232e+01  1.51121111e+02 
 1.59948473e+03  9.53673452e+01  1.50842560e+02 
 1.61791322e+03  9.53435548e+01  1.50562323e+02 
 1.63655403e+03  9.53193473e+01  1.50280419e+02 
