 time            Vin             Vout           
 1.27311640e-07  7.90000000e-01  2.79127086e-01 
 1.28311640e-07  7.90000000e-01  2.79437679e-01 
 1.29311640e-07  7.90000000e-01  2.79745911e-01 
 1.30311640e-07  7.90000000e-01  2.80051362e-01 
 1.31311640e-07  7.90000000e-01  2.80353514e-01 
 1.32311640e-07  7.90000000e-01  2.80651731e-01 
 1.33311640e-07  7.90000000e-01  2.80945227e-01 
 1.34311640e-07  7.90000000e-01  2.81233033e-01 
 1.35311640e-07  7.90000000e-01  2.81513962e-01 
 1.36311640e-07  7.90000000e-01  2.81786562e-01 
 1.37311640e-07  7.90000000e-01  2.82049076e-01 
 1.38311640e-07  7.90000000e-01  2.82299402e-01 
 1.39311640e-07  7.90000000e-01  2.82535068e-01 
 1.40311640e-07  7.90000000e-01  2.82753218e-01 
 1.41311640e-07  7.90000000e-01  2.82950624e-01 
 1.42311640e-07  7.90000000e-01  2.83123727e-01 
 1.43311640e-07  7.90000000e-01  2.83268718e-01 
 1.44311640e-07  7.90000000e-01  2.83381651e-01 
 1.45311640e-07  7.90000000e-01  2.83458592e-01 
 1.46311640e-07  7.90000000e-01  2.83495802e-01 
 1.47311640e-07  7.90000000e-01  2.83489955e-01 
 1.48311640e-07  7.90000000e-01  2.83438361e-01 
 1.49311640e-07  7.90000000e-01  2.83339198e-01 
 1.50311640e-07  7.90000000e-01  2.83191740e-01 
 1.51311640e-07  7.90000000e-01  2.82996545e-01 
 1.52311640e-07  7.90000000e-01  2.82755599e-01 
 1.53311640e-07  7.90000000e-01  2.82472391e-01 
 1.54311640e-07  7.90000000e-01  2.82151912e-01 
 1.55311640e-07  7.90000000e-01  2.81800553e-01 
 1.56311640e-07  7.90000000e-01  2.81425922e-01 
 1.57311640e-07  7.90000000e-01  2.81036567e-01 
 1.58311640e-07  7.90000000e-01  2.80641637e-01 
 1.59311640e-07  7.90000000e-01  2.80250490e-01 
 1.60311640e-07  7.90000000e-01  2.79872284e-01 
 1.61311640e-07  7.90000000e-01  2.79515583e-01 
 1.62311640e-07  7.90000000e-01  2.79188006e-01 
 1.63311640e-07  7.90000000e-01  2.78895937e-01 
 1.64311640e-07  7.90000000e-01  2.78644332e-01 
 1.65311640e-07  7.90000000e-01  2.78436619e-01 
 1.66311640e-07  7.90000000e-01  2.78274688e-01 
 1.67311640e-07  7.90000000e-01  2.78158981e-01 
 1.68311640e-07  7.90000000e-01  2.78088640e-01 
 1.69311640e-07  7.90000000e-01  2.78061714e-01 
 1.70311640e-07  7.90000000e-01  2.78075391e-01 
 1.71311640e-07  7.90000000e-01  2.78126237e-01 
 1.72311640e-07  7.90000000e-01  2.78210433e-01 
 1.73311640e-07  7.90000000e-01  2.78323980e-01 
 1.74311640e-07  7.90000000e-01  2.78462872e-01 
 1.75311640e-07  7.90000000e-01  2.78623235e-01 
 1.76311640e-07  7.90000000e-01  2.78801418e-01 
 1.77311640e-07  7.90000000e-01  2.78994057e-01 
 1.78311640e-07  7.90000000e-01  2.79198097e-01 
 1.79311640e-07  7.90000000e-01  2.79410792e-01 
 1.80311640e-07  7.90000000e-01  2.79629683e-01 
 1.81311640e-07  7.90000000e-01  2.79852558e-01 
 1.82311640e-07  7.90000000e-01  2.80077413e-01 
 1.83311640e-07  7.90000000e-01  2.80302391e-01 
 1.84311640e-07  7.90000000e-01  2.80525744e-01 
 1.85311640e-07  7.90000000e-01  2.80745777e-01 
 1.86311640e-07  7.90000000e-01  2.80960803e-01 
 1.87311640e-07  7.90000000e-01  2.81169106e-01 
 1.88311640e-07  7.90000000e-01  2.81368910e-01 
 1.89311640e-07  7.90000000e-01  2.81558358e-01 
 1.90311640e-07  7.90000000e-01  2.81735497e-01 
 1.91311640e-07  7.90000000e-01  2.81898281e-01 
 1.92311640e-07  7.90000000e-01  2.82044586e-01 
 1.93311640e-07  7.90000000e-01  2.82172233e-01 
 1.94311640e-07  7.90000000e-01  2.82279039e-01 
 1.95311640e-07  7.90000000e-01  2.82362871e-01 
 1.96311640e-07  7.90000000e-01  2.82421721e-01 
 1.97311640e-07  7.90000000e-01  2.82453795e-01 
 1.98311640e-07  7.90000000e-01  2.82457601e-01 
 1.99311640e-07  7.90000000e-01  2.82432050e-01 
 2.00311640e-07  7.90000000e-01  2.82376555e-01 
 2.01311640e-07  7.90000000e-01  2.82291117e-01 
 2.02311640e-07  7.90000000e-01  2.82176398e-01 
 2.03311640e-07  7.90000000e-01  2.82033776e-01 
 2.04311640e-07  7.90000000e-01  2.81865365e-01 
 2.05311640e-07  7.90000000e-01  2.81674003e-01 
 2.06311640e-07  7.90000000e-01  2.81463211e-01 
 2.07311640e-07  7.90000000e-01  2.81237107e-01 
 2.08311640e-07  7.90000000e-01  2.81000286e-01 
 2.09311640e-07  7.90000000e-01  2.80757679e-01 
 2.10311640e-07  7.90000000e-01  2.80514381e-01 
 2.11311640e-07  7.90000000e-01  2.80275484e-01 
 2.12311640e-07  7.90000000e-01  2.80045876e-01 
 2.13311640e-07  7.90000000e-01  2.79830099e-01 
 2.14311640e-07  7.90000000e-01  2.79632210e-01 
 2.15311640e-07  7.90000000e-01  2.79455639e-01 
 2.16311640e-07  7.90000000e-01  2.79303119e-01 
 2.17311640e-07  7.90000000e-01  2.79176643e-01 
 2.18311640e-07  7.90000000e-01  2.79077458e-01 
 2.19311640e-07  7.90000000e-01  2.79006092e-01 
 2.20311640e-07  7.90000000e-01  2.78962412e-01 
 2.21311640e-07  7.90000000e-01  2.78945701e-01 
 2.22311640e-07  7.90000000e-01  2.78954749e-01 
 2.23311640e-07  7.90000000e-01  2.78987955e-01 
 2.24311640e-07  7.90000000e-01  2.79043423e-01 
 2.25311640e-07  7.90000000e-01  2.79119055e-01 
 2.26311640e-07  7.90000000e-01  2.79212635e-01 
 2.27311640e-07  7.90000000e-01  2.79321898e-01 
 2.28311640e-07  7.90000000e-01  2.79444588e-01 
 2.29311640e-07  7.90000000e-01  2.79578490e-01 
 2.30311640e-07  7.90000000e-01  2.79721469e-01 
 2.31311640e-07  7.90000000e-01  2.79871473e-01 
 2.32311640e-07  7.90000000e-01  2.80026544e-01 
 2.33311640e-07  7.90000000e-01  2.80184813e-01 
 2.34311640e-07  7.90000000e-01  2.80344491e-01 
 2.35311640e-07  7.90000000e-01  2.80503851e-01 
 2.36311640e-07  7.90000000e-01  2.80661224e-01 
 2.37311640e-07  7.90000000e-01  2.80814972e-01 
 2.38311640e-07  7.90000000e-01  2.80963486e-01 
 2.39311640e-07  7.90000000e-01  2.81105182e-01 
 2.40311640e-07  7.90000000e-01  2.81238484e-01 
 2.41311640e-07  7.90000000e-01  2.81361834e-01 
 2.42311640e-07  7.90000000e-01  2.81473695e-01 
 2.43311640e-07  7.90000000e-01  2.81572571e-01 
 2.44311640e-07  7.90000000e-01  2.81657027e-01 
 2.45311640e-07  7.90000000e-01  2.81725721e-01 
 2.46311640e-07  7.90000000e-01  2.81777432e-01 
 2.47311640e-07  7.90000000e-01  2.81811110e-01 
 2.48311640e-07  7.90000000e-01  2.81825913e-01 
 2.49311640e-07  7.90000000e-01  2.81821252e-01 
 2.50311640e-07  7.90000000e-01  2.81796840e-01 
 2.51311640e-07  7.90000000e-01  2.81752725e-01 
 2.52311640e-07  7.90000000e-01  2.81689326e-01 
 2.53311640e-07  7.90000000e-01  2.81607457e-01 
 2.54311640e-07  7.90000000e-01  2.81508332e-01 
 2.55311640e-07  7.90000000e-01  2.81393564e-01 
 2.56311640e-07  7.90000000e-01  2.81265143e-01 
 2.57311640e-07  7.90000000e-01  2.81125401e-01 
 2.58311640e-07  7.90000000e-01  2.80976954e-01 
 2.59311640e-07  7.90000000e-01  2.80822640e-01 
 2.60311640e-07  7.90000000e-01  2.80665438e-01 
 2.61311640e-07  7.90000000e-01  2.80508383e-01 
 2.62311640e-07  7.90000000e-01  2.80354481e-01 
 2.63311640e-07  7.90000000e-01  2.80206627e-01 
 2.64311640e-07  7.90000000e-01  2.80067485e-01 
 2.65311640e-07  7.90000000e-01  2.79939467e-01 
 2.66311640e-07  7.90000000e-01  2.79824678e-01 
 2.67311640e-07  7.90000000e-01  2.79724835e-01 
 2.68311640e-07  7.90000000e-01  2.79641257e-01 
 2.69311640e-07  7.90000000e-01  2.79574859e-01 
 2.70311640e-07  7.90000000e-01  2.79526152e-01 
 2.71311640e-07  7.90000000e-01  2.79495271e-01 
 2.72311640e-07  7.90000000e-01  2.79482001e-01 
 2.73311640e-07  7.90000000e-01  2.79485814e-01 
 2.74311640e-07  7.90000000e-01  2.79505921e-01 
 2.75311640e-07  7.90000000e-01  2.79541311e-01 
 2.76311640e-07  7.90000000e-01  2.79590797e-01 
 2.77311640e-07  7.90000000e-01  2.79653065e-01 
 2.78311640e-07  7.90000000e-01  2.79726707e-01 
 2.79311640e-07  7.90000000e-01  2.79810257e-01 
 2.80311640e-07  7.90000000e-01  2.79902217e-01 
 2.81311640e-07  7.90000000e-01  2.80001083e-01 
 2.82311640e-07  7.90000000e-01  2.80105357e-01 
 2.83311640e-07  7.90000000e-01  2.80213560e-01 
 2.84311640e-07  7.90000000e-01  2.80324242e-01 
 2.85311640e-07  7.90000000e-01  2.80435976e-01 
 2.86311640e-07  7.90000000e-01  2.80547369e-01 
 2.87311640e-07  7.90000000e-01  2.80657074e-01 
 2.88311640e-07  7.90000000e-01  2.80763774e-01 
 2.89311640e-07  7.90000000e-01  2.80866173e-01 
 2.90311640e-07  7.90000000e-01  2.80963025e-01 
 2.91311640e-07  7.90000000e-01  2.81053143e-01 
 2.92311640e-07  7.90000000e-01  2.81135380e-01 
 2.93311640e-07  7.90000000e-01  2.81208655e-01 
 2.94311640e-07  7.90000000e-01  2.81271966e-01 
 2.95311640e-07  7.90000000e-01  2.81324400e-01 
 2.96311640e-07  7.90000000e-01  2.81365161e-01 
 2.97311640e-07  7.90000000e-01  2.81393585e-01 
 2.98311640e-07  7.90000000e-01  2.81409161e-01 
 2.99311640e-07  7.90000000e-01  2.81411556e-01 
 3.00311640e-07  7.90000000e-01  2.81400632e-01 
 3.01311640e-07  7.90000000e-01  2.81376464e-01 
 3.02311640e-07  7.90000000e-01  2.81339354e-01 
 3.03311640e-07  7.90000000e-01  2.81289841e-01 
 3.04311640e-07  7.90000000e-01  2.81228700e-01 
 3.05311640e-07  7.90000000e-01  2.81156938e-01 
 3.06311640e-07  7.90000000e-01  2.81075782e-01 
 3.07311640e-07  7.90000000e-01  2.80986658e-01 
 3.08311640e-07  7.90000000e-01  2.80891162e-01 
 3.09311640e-07  7.90000000e-01  2.80791031e-01 
 3.10311640e-07  7.90000000e-01  2.80688084e-01 
 3.11311640e-07  7.90000000e-01  2.80584190e-01 
 3.12311640e-07  7.90000000e-01  2.80481235e-01 
 3.13311640e-07  7.90000000e-01  2.80381061e-01 
 3.14311640e-07  7.90000000e-01  2.80285418e-01 
 3.15311640e-07  7.90000000e-01  2.80195922e-01 
 3.16311640e-07  7.90000000e-01  2.80114002e-01 
 3.17311640e-07  7.90000000e-01  2.80040915e-01 
 3.18311640e-07  7.90000000e-01  2.79977718e-01 
 3.19311640e-07  7.90000000e-01  2.79925224e-01 
 3.20311640e-07  7.90000000e-01  2.79884004e-01 
 3.21311640e-07  7.90000000e-01  2.79854398e-01 
 3.22311640e-07  7.90000000e-01  2.79836520e-01 
 3.23311640e-07  7.90000000e-01  2.79830272e-01 
 3.24311640e-07  7.90000000e-01  2.79835363e-01 
 3.25311640e-07  7.90000000e-01  2.79851328e-01 
 3.26311640e-07  7.90000000e-01  2.79877556e-01 
 3.27311640e-07  7.90000000e-01  2.79913307e-01 
 3.28311640e-07  7.90000000e-01  2.79957740e-01 
 3.29311640e-07  7.90000000e-01  2.80009933e-01 
 3.30311640e-07  7.90000000e-01  2.80068904e-01 
 3.31311640e-07  7.90000000e-01  2.80133625e-01 
 3.32311640e-07  7.90000000e-01  2.80203040e-01 
 3.33311640e-07  7.90000000e-01  2.80276080e-01 
 3.34311640e-07  7.90000000e-01  2.80351674e-01 
 3.35311640e-07  7.90000000e-01  2.80428746e-01 
 3.36311640e-07  7.90000000e-01  2.80506236e-01 
 3.37311640e-07  7.90000000e-01  2.80583110e-01 
 3.38311640e-07  7.90000000e-01  2.80658356e-01 
 3.39311640e-07  7.90000000e-01  2.80730994e-01 
 3.40311640e-07  7.90000000e-01  2.80800081e-01 
 3.41311640e-07  7.90000000e-01  2.80864702e-01 
 3.42311640e-07  7.90000000e-01  2.80924010e-01 
 3.43311640e-07  7.90000000e-01  2.80977227e-01 
 3.44311640e-07  7.90000000e-01  2.81023637e-01 
 3.45311640e-07  7.90000000e-01  2.81062600e-01 
 3.46311640e-07  7.90000000e-01  2.81093569e-01 
 3.47311640e-07  7.90000000e-01  2.81116099e-01 
 3.48311640e-07  7.90000000e-01  2.81129859e-01 
 3.49311640e-07  7.90000000e-01  2.81134639e-01 
 3.50311640e-07  7.90000000e-01  2.81130364e-01 
 3.51311640e-07  7.90000000e-01  2.81117099e-01 
 3.52311640e-07  7.90000000e-01  2.81095057e-01 
 3.53311640e-07  7.90000000e-01  2.81064596e-01 
 3.54311640e-07  7.90000000e-01  2.81026223e-01 
 3.55311640e-07  7.90000000e-01  2.80980589e-01 
 3.56311640e-07  7.90000000e-01  2.80928477e-01 
 3.57311640e-07  7.90000000e-01  2.80870791e-01 
 3.58311640e-07  7.90000000e-01  2.80808540e-01 
 3.59311640e-07  7.90000000e-01  2.80742821e-01 
 3.60311640e-07  7.90000000e-01  2.80674786e-01 
 3.61311640e-07  7.90000000e-01  2.80605620e-01 
 3.62311640e-07  7.90000000e-01  2.80536530e-01 
 3.63311640e-07  7.90000000e-01  2.80468705e-01 
 3.64311640e-07  7.90000000e-01  2.80403291e-01 
 3.65311640e-07  7.90000000e-01  2.80341365e-01 
 3.66311640e-07  7.90000000e-01  2.80283917e-01 
 3.67311640e-07  7.90000000e-01  2.80231826e-01 
 3.68311640e-07  7.90000000e-01  2.80185835e-01 
 3.69311640e-07  7.90000000e-01  2.80146571e-01 
 3.70311640e-07  7.90000000e-01  2.80114535e-01 
 3.71311640e-07  7.90000000e-01  2.80090068e-01 
 3.72311640e-07  7.90000000e-01  2.80073366e-01 
 3.73311640e-07  7.90000000e-01  2.80064486e-01 
 3.74311640e-07  7.90000000e-01  2.80063355e-01 
 3.75311640e-07  7.90000000e-01  2.80069775e-01 
 3.76311640e-07  7.90000000e-01  2.80083436e-01 
 3.77311640e-07  7.90000000e-01  2.80103929e-01 
 3.78311640e-07  7.90000000e-01  2.80130757e-01 
 3.79311640e-07  7.90000000e-01  2.80163352e-01 
 3.80311640e-07  7.90000000e-01  2.80201082e-01 
 3.81311640e-07  7.90000000e-01  2.80243269e-01 
 3.82311640e-07  7.90000000e-01  2.80289196e-01 
 3.83311640e-07  7.90000000e-01  2.80338120e-01 
 3.84311640e-07  7.90000000e-01  2.80389282e-01 
 3.85311640e-07  7.90000000e-01  2.80441914e-01 
 3.86311640e-07  7.90000000e-01  2.80495243e-01 
 3.87311640e-07  7.90000000e-01  2.80548512e-01 
 3.88311640e-07  7.90000000e-01  2.80600977e-01 
 3.89311640e-07  7.90000000e-01  2.80651915e-01 
 3.90311640e-07  7.90000000e-01  2.80700631e-01 
 3.91311640e-07  7.90000000e-01  2.80746463e-01 
 3.92311640e-07  7.90000000e-01  2.80788789e-01 
 3.93311640e-07  7.90000000e-01  2.80827029e-01 
 3.94311640e-07  7.90000000e-01  2.80860666e-01 
 3.95311640e-07  7.90000000e-01  2.80889254e-01 
 3.96311640e-07  7.90000000e-01  2.80912406e-01 
 3.97311640e-07  7.90000000e-01  2.80929812e-01 
 3.98311640e-07  7.90000000e-01  2.80941241e-01 
 3.99311640e-07  7.90000000e-01  2.80946550e-01 
 4.00311640e-07  7.90000000e-01  2.80945686e-01 
 4.01311640e-07  7.90000000e-01  2.80938694e-01 
 4.02311640e-07  7.90000000e-01  2.80925711e-01 
 4.03311640e-07  7.90000000e-01  2.80906974e-01 
 4.04311640e-07  7.90000000e-01  2.80882815e-01 
 4.05311640e-07  7.90000000e-01  2.80853655e-01 
 4.06311640e-07  7.90000000e-01  2.80820000e-01 
 4.07311640e-07  7.90000000e-01  2.80782435e-01 
 4.08311640e-07  7.90000000e-01  2.80741612e-01 
 4.09311640e-07  7.90000000e-01  2.80698234e-01 
 4.10311640e-07  7.90000000e-01  2.80653039e-01 
 4.11311640e-07  7.90000000e-01  2.80606801e-01 
 4.12311640e-07  7.90000000e-01  2.80560305e-01 
 4.13311640e-07  7.90000000e-01  2.80514330e-01 
 4.14311640e-07  7.90000000e-01  2.80469632e-01 
 4.15311640e-07  7.90000000e-01  2.80426935e-01 
 4.16311640e-07  7.90000000e-01  2.80386911e-01 
 4.17311640e-07  7.90000000e-01  2.80350171e-01 
 4.18311640e-07  7.90000000e-01  2.80317254e-01 
 4.19311640e-07  7.90000000e-01  2.80288619e-01 
 4.20311640e-07  7.90000000e-01  2.80264631e-01 
 4.21311640e-07  7.90000000e-01  2.80245575e-01 
 4.22311640e-07  7.90000000e-01  2.80231657e-01 
 4.23311640e-07  7.90000000e-01  2.80222980e-01 
 4.24311640e-07  7.90000000e-01  2.80219556e-01 
 4.25311640e-07  7.90000000e-01  2.80221316e-01 
 4.26311640e-07  7.90000000e-01  2.80228108e-01 
 4.27311640e-07  7.90000000e-01  2.80239708e-01 
 4.28311640e-07  7.90000000e-01  2.80255827e-01 
 4.29311640e-07  7.90000000e-01  2.80276115e-01 
 4.30311640e-07  7.90000000e-01  2.80300173e-01 
 4.31311640e-07  7.90000000e-01  2.80327558e-01 
 4.32311640e-07  7.90000000e-01  2.80357793e-01 
 4.33311640e-07  7.90000000e-01  2.80390375e-01 
 4.34311640e-07  7.90000000e-01  2.80424780e-01 
 4.35311640e-07  7.90000000e-01  2.80460467e-01 
 4.36311640e-07  7.90000000e-01  2.80496894e-01 
 4.37311640e-07  7.90000000e-01  2.80533523e-01 
 4.38311640e-07  7.90000000e-01  2.80569821e-01 
 4.39311640e-07  7.90000000e-01  2.80605266e-01 
 4.40311640e-07  7.90000000e-01  2.80639357e-01 
 4.41311640e-07  7.90000000e-01  2.80671618e-01 
 4.42311640e-07  7.90000000e-01  2.80701599e-01 
 4.43311640e-07  7.90000000e-01  2.80728888e-01 
 4.44311640e-07  7.90000000e-01  2.80753111e-01 
 4.45311640e-07  7.90000000e-01  2.80773941e-01 
 4.46311640e-07  7.90000000e-01  2.80791098e-01 
 4.47311640e-07  7.90000000e-01  2.80804351e-01 
 4.48311640e-07  7.90000000e-01  2.80813542e-01 
 4.49311640e-07  7.90000000e-01  2.80818565e-01 
 4.50311640e-07  7.90000000e-01  2.80819376e-01 
 4.51311640e-07  7.90000000e-01  2.80815998e-01 
 4.52311640e-07  7.90000000e-01  2.80808516e-01 
 4.53311640e-07  7.90000000e-01  2.80797082e-01 
 4.54311640e-07  7.90000000e-01  2.80781909e-01 
 4.55311640e-07  7.90000000e-01  2.80763273e-01 
 4.56311640e-07  7.90000000e-01  2.80741500e-01 
