 frequency       Youtmag         Youtphdeg      
 1.00000000e+03  1.43380995e-02 -1.40431499e+01 
 1.01152151e+03  1.43282447e-02 -1.41983602e+01 
 1.02317577e+03  1.43181824e-02 -1.43551397e+01 
 1.03496431e+03  1.43079089e-02 -1.45134994e+01 
 1.04688866e+03  1.42974202e-02 -1.46734503e+01 
 1.05895041e+03  1.42867122e-02 -1.48350033e+01 
 1.07115112e+03  1.42757809e-02 -1.49981692e+01 
 1.08349240e+03  1.42646222e-02 -1.51629587e+01 
 1.09597588e+03  1.42532319e-02 -1.53293823e+01 
 1.10860318e+03  1.42416058e-02 -1.54974505e+01 
 1.12137597e+03  1.42297397e-02 -1.56671736e+01 
 1.13429592e+03  1.42176292e-02 -1.58385618e+01 
 1.14736472e+03  1.42052700e-02 -1.60116252e+01 
 1.16058410e+03  1.41926577e-02 -1.61863737e+01 
 1.17395579e+03  1.41797877e-02 -1.63628169e+01 
 1.18748154e+03  1.41666557e-02 -1.65409647e+01 
 1.20116312e+03  1.41532570e-02 -1.67208262e+01 
 1.21500234e+03  1.41395871e-02 -1.69024108e+01 
 1.22900101e+03  1.41256413e-02 -1.70857275e+01 
 1.24316096e+03  1.41114149e-02 -1.72707851e+01 
 1.25748406e+03  1.40969031e-02 -1.74575923e+01 
 1.27197218e+03  1.40821013e-02 -1.76461574e+01 
 1.28662722e+03  1.40670046e-02 -1.78364887e+01 
 1.30145112e+03  1.40516082e-02 -1.80285941e+01 
 1.31644581e+03  1.40359072e-02 -1.82224813e+01 
 1.33161325e+03  1.40198966e-02 -1.84181576e+01 
 1.34695546e+03  1.40035715e-02 -1.86156304e+01 
 1.36247442e+03  1.39869270e-02 -1.88149064e+01 
 1.37817219e+03  1.39699580e-02 -1.90159922e+01 
 1.39405082e+03  1.39526595e-02 -1.92188943e+01 
 1.41011240e+03  1.39350265e-02 -1.94236184e+01 
 1.42635903e+03  1.39170538e-02 -1.96301704e+01 
 1.44279285e+03  1.38987363e-02 -1.98385554e+01 
 1.45941600e+03  1.38800690e-02 -2.00487786e+01 
 1.47623069e+03  1.38610467e-02 -2.02608445e+01 
 1.49323910e+03  1.38416643e-02 -2.04747574e+01 
 1.51044348e+03  1.38219166e-02 -2.06905211e+01 
 1.52784607e+03  1.38017984e-02 -2.09081392e+01 
 1.54544917e+03  1.37813047e-02 -2.11276146e+01 
 1.56325509e+03  1.37604301e-02 -2.13489502e+01 
 1.58126615e+03  1.37391697e-02 -2.15721481e+01 
 1.59948473e+03  1.37175182e-02 -2.17972101e+01 
 1.61791322e+03  1.36954706e-02 -2.20241376e+01 
 1.63655403e+03  1.36730216e-02 -2.22529315e+01 
 1.65540961e+03  1.36501662e-02 -2.24835921e+01 
 1.67448244e+03  1.36268994e-02 -2.27161194e+01 
 1.69377501e+03  1.36032160e-02 -2.29505128e+01 
 1.71328986e+03  1.35791112e-02 -2.31867712e+01 
 1.73302956e+03  1.35545798e-02 -2.34248930e+01 
 1.75299668e+03  1.35296170e-02 -2.36648761e+01 
 1.77319386e+03  1.35042179e-02 -2.39067178e+01 
 1.79362374e+03  1.34783776e-02 -2.41504147e+01 
 1.81428900e+03  1.34520914e-02 -2.43959632e+01 
 1.83519236e+03  1.34253545e-02 -2.46433587e+01 
 1.85633655e+03  1.33981623e-02 -2.48925964e+01 
 1.87772436e+03  1.33705103e-02 -2.51436705e+01 
 1.89935859e+03  1.33423938e-02 -2.53965749e+01 
 1.92124208e+03  1.33138085e-02 -2.56513027e+01 
 1.94337770e+03  1.32847501e-02 -2.59078465e+01 
 1.96576835e+03  1.32552142e-02 -2.61661981e+01 
 1.98841698e+03  1.32251968e-02 -2.64263488e+01 
 2.01132655e+03  1.31946939e-02 -2.66882892e+01 
 2.03450008e+03  1.31637014e-02 -2.69520090e+01 
 2.05794060e+03  1.31322156e-02 -2.72174975e+01 
 2.08165120e+03  1.31002329e-02 -2.74847433e+01 
 2.10563497e+03  1.30677495e-02 -2.77537341e+01 
 2.12989507e+03  1.30347622e-02 -2.80244571e+01 
 2.15443469e+03  1.30012676e-02 -2.82968986e+01 
 2.17925704e+03  1.29672625e-02 -2.85710443e+01 
 2.20436538e+03  1.29327441e-02 -2.88468791e+01 
 2.22976301e+03  1.28977095e-02 -2.91243874e+01 
 2.25545326e+03  1.28621560e-02 -2.94035524e+01 
 2.28143949e+03  1.28260811e-02 -2.96843571e+01 
 2.30772513e+03  1.27894825e-02 -2.99667833e+01 
 2.33431362e+03  1.27523581e-02 -3.02508124e+01 
 2.36120845e+03  1.27147060e-02 -3.05364247e+01 
 2.38841315e+03  1.26765243e-02 -3.08236002e+01 
 2.41593128e+03  1.26378116e-02 -3.11123176e+01 
 2.44376647e+03  1.25985666e-02 -3.14025553e+01 
 2.47192236e+03  1.25587880e-02 -3.16942908e+01 
 2.50040265e+03  1.25184750e-02 -3.19875007e+01 
 2.52921107e+03  1.24776270e-02 -3.22821611e+01 
 2.55835142e+03  1.24362433e-02 -3.25782471e+01 
 2.58782750e+03  1.23943239e-02 -3.28757333e+01 
 2.61764319e+03  1.23518687e-02 -3.31745933e+01 
 2.64780240e+03  1.23088780e-02 -3.34748002e+01 
 2.67830910e+03  1.22653522e-02 -3.37763263e+01 
 2.70916727e+03  1.22212922e-02 -3.40791431e+01 
 2.74038098e+03  1.21766990e-02 -3.43832213e+01 
 2.77195432e+03  1.21315737e-02 -3.46885312e+01 
 2.80389144e+03  1.20859180e-02 -3.49950422e+01 
 2.83619651e+03  1.20397336e-02 -3.53027229e+01 
 2.86887379e+03  1.19930226e-02 -3.56115415e+01 
 2.90192756e+03  1.19457874e-02 -3.59214653e+01 
 2.93536216e+03  1.18980305e-02 -3.62324610e+01 
 2.96918198e+03  1.18497548e-02 -3.65444948e+01 
 3.00339145e+03  1.18009634e-02 -3.68575321e+01 
 3.03799507e+03  1.17516599e-02 -3.71715378e+01 
 3.07299737e+03  1.17018480e-02 -3.74864760e+01 
 3.10840296e+03  1.16515316e-02 -3.78023106e+01 
 3.14421647e+03  1.16007150e-02 -3.81190046e+01 
 3.18044260e+03  1.15494027e-02 -3.84365205e+01 
 3.21708612e+03  1.14975997e-02 -3.87548206e+01 
 3.25415182e+03  1.14453111e-02 -3.90738662e+01 
 3.29164458e+03  1.13925422e-02 -3.93936186e+01 
 3.32956931e+03  1.13392987e-02 -3.97140381e+01 
 3.36793099e+03  1.12855866e-02 -4.00350851e+01 
 3.40673466e+03  1.12314121e-02 -4.03567194e+01 
 3.44598540e+03  1.11767817e-02 -4.06789001e+01 
 3.48568837e+03  1.11217022e-02 -4.10015864e+01 
 3.52584878e+03  1.10661806e-02 -4.13247370e+01 
 3.56647189e+03  1.10102242e-02 -4.16483101e+01 
 3.60756305e+03  1.09538406e-02 -4.19722636e+01 
 3.64912764e+03  1.08970374e-02 -4.22965556e+01 
 3.69117112e+03  1.08398229e-02 -4.26211434e+01 
 3.73369900e+03  1.07822053e-02 -4.29459843e+01 
 3.77671687e+03  1.07241930e-02 -4.32710356e+01 
