 time            v(inp)          v(out)         
 6.74080000e-08  3.00000000e-01  3.00541622e-01 
 6.85080000e-08  3.00000000e-01  3.00541622e-01 
 6.96080000e-08  3.00000000e-01  3.00541622e-01 
 7.07080000e-08  3.00000000e-01  3.00541622e-01 
 7.18080000e-08  3.00000000e-01  3.00541622e-01 
 7.29080000e-08  3.00000000e-01  3.00541622e-01 
 7.40080000e-08  3.00000000e-01  3.00541622e-01 
 7.51080000e-08  3.00000000e-01  3.00541622e-01 
 7.62080000e-08  3.00000000e-01  3.00541622e-01 
 7.73080000e-08  3.00000000e-01  3.00541622e-01 
 7.84080000e-08  3.00000000e-01  3.00541622e-01 
 7.95080000e-08  3.00000000e-01  3.00541622e-01 
 8.06080000e-08  3.00000000e-01  3.00541622e-01 
 8.17080000e-08  3.00000000e-01  3.00541622e-01 
 8.28080000e-08  3.00000000e-01  3.00541622e-01 
 8.39080000e-08  3.00000000e-01  3.00541622e-01 
 8.50080000e-08  3.00000000e-01  3.00541622e-01 
 8.61080000e-08  3.00000000e-01  3.00541622e-01 
 8.72080000e-08  3.00000000e-01  3.00541622e-01 
 8.83080000e-08  3.00000000e-01  3.00541622e-01 
 8.94080000e-08  3.00000000e-01  3.00541622e-01 
 9.05080000e-08  3.00000000e-01  3.00541622e-01 
 9.16080000e-08  3.00000000e-01  3.00541622e-01 
 9.27080000e-08  3.00000000e-01  3.00541622e-01 
 9.38080000e-08  3.00000000e-01  3.00541622e-01 
 9.49080000e-08  3.00000000e-01  3.00541622e-01 
 9.60080000e-08  3.00000000e-01  3.00541622e-01 
 9.71080000e-08  3.00000000e-01  3.00541622e-01 
 9.82080000e-08  3.00000000e-01  3.00541622e-01 
 9.93080000e-08  3.00000000e-01  3.00541622e-01 
 1.00000000e-07  3.00000000e-01  3.00541622e-01 
 1.00001000e-07  3.30000000e-01  3.01923472e-01 
 1.00003000e-07  3.90000000e-01  3.04706332e-01 
 1.00007000e-07  5.10000000e-01  3.10501961e-01 
 1.00010000e-07  6.00000000e-01  3.15229837e-01 
 1.00010800e-07  6.00000000e-01  3.15229845e-01 
 1.00012400e-07  6.00000000e-01  3.15229861e-01 
 1.00015600e-07  6.00000000e-01  3.15229894e-01 
 1.00022000e-07  6.00000000e-01  3.15229958e-01 
 1.00034800e-07  6.00000000e-01  3.15230087e-01 
 1.00060400e-07  6.00000000e-01  3.15230346e-01 
 1.00111600e-07  6.00000000e-01  3.15230866e-01 
 1.00214000e-07  6.00000000e-01  3.15231912e-01 
 1.00418800e-07  6.00000000e-01  3.15233908e-01 
 1.00828400e-07  6.00000000e-01  3.15237326e-01 
 1.01647600e-07  6.00000000e-01  3.15240072e-01 
 1.02747600e-07  6.00000000e-01  3.15229910e-01 
 1.03847600e-07  6.00000000e-01  3.15210800e-01 
 1.04947600e-07  6.00000000e-01  3.15196202e-01 
 1.06047600e-07  6.00000000e-01  3.15196196e-01 
 1.07147600e-07  6.00000000e-01  3.15217833e-01 
 1.08247600e-07  6.00000000e-01  3.15266130e-01 
 1.09347600e-07  6.00000000e-01  3.15344608e-01 
 1.10447600e-07  6.00000000e-01  3.15455584e-01 
 1.11547600e-07  6.00000000e-01  3.15600375e-01 
 1.12647600e-07  6.00000000e-01  3.15779452e-01 
 1.13747600e-07  6.00000000e-01  3.15992589e-01 
 1.14847600e-07  6.00000000e-01  3.16238991e-01 
 1.15947600e-07  6.00000000e-01  3.16517411e-01 
 1.17047600e-07  6.00000000e-01  3.16826258e-01 
 1.18147600e-07  6.00000000e-01  3.17163684e-01 
 1.19247600e-07  6.00000000e-01  3.17527671e-01 
 1.20347600e-07  6.00000000e-01  3.17916097e-01 
 1.21447600e-07  6.00000000e-01  3.18326793e-01 
 1.22547600e-07  6.00000000e-01  3.18757587e-01 
 1.23647600e-07  6.00000000e-01  3.19206349e-01 
 1.24747600e-07  6.00000000e-01  3.19671009e-01 
 1.25847600e-07  6.00000000e-01  3.20149591e-01 
 1.26947600e-07  6.00000000e-01  3.20640218e-01 
 1.28047600e-07  6.00000000e-01  3.21141131e-01 
 1.29147600e-07  6.00000000e-01  3.21650689e-01 
 1.30247600e-07  6.00000000e-01  3.22167377e-01 
 1.31347600e-07  6.00000000e-01  3.22689803e-01 
 1.32447600e-07  6.00000000e-01  3.23216698e-01 
 1.33547600e-07  6.00000000e-01  3.23746910e-01 
 1.34647600e-07  6.00000000e-01  3.24279404e-01 
 1.35747600e-07  6.00000000e-01  3.24813251e-01 
 1.36847600e-07  6.00000000e-01  3.25347624e-01 
 1.37947600e-07  6.00000000e-01  3.25881793e-01 
 1.39047600e-07  6.00000000e-01  3.26415116e-01 
 1.40147600e-07  6.00000000e-01  3.26947003e-01 
 1.41247600e-07  6.00000000e-01  3.27477001e-01 
 1.42347600e-07  6.00000000e-01  3.28004702e-01 
 1.43447600e-07  6.00000000e-01  3.28529747e-01 
 1.44547600e-07  6.00000000e-01  3.29051846e-01 
 1.45647600e-07  6.00000000e-01  3.29570733e-01 
 1.46747600e-07  6.00000000e-01  3.30086236e-01 
 1.47847600e-07  6.00000000e-01  3.30598197e-01 
 1.48947600e-07  6.00000000e-01  3.31106500e-01 
 1.50047600e-07  6.00000000e-01  3.31611060e-01 
