 frequency           vr(out)             vi(out)             AclmagdB            Aclphdeg            AolmagdB            Aolphdeg           
 7.551770453120e-01  1.000262670396e+00 -6.433224475641e-07  2.281226478250e-03 -3.684998171216e-05  7.161403260761e+01 -1.798597104637e+02 
 7.988017808016e-01  1.000262670396e+00 -6.804856158353e-07  2.281226478302e-03 -3.897871525216e-05  7.161402951153e+01 -1.798516063148e+02 
 8.449466108283e-01  1.000262670396e+00 -7.197956096699e-07  2.281226478355e-03 -4.123042053525e-05  7.161402604745e+01 -1.798430340153e+02 
 8.937571151054e-01  1.000262670396e+00 -7.613764459431e-07  2.281226478416e-03 -4.361220133902e-05  7.161402217158e+01 -1.798339665228e+02 
 9.453872831308e-01  1.000262670396e+00 -8.053593056823e-07  2.281226478484e-03 -4.613157180895e-05  7.161401783498e+01 -1.798243752323e+02 
 1.000000000000e+00  1.000262670396e+00 -8.518829479229e-07  2.281226478557e-03 -4.879648016438e-05  7.161401298289e+01 -1.798142298872e+02 
 1.057767560283e+00  1.000262670396e+00 -9.010941474712e-07  2.281226478638e-03 -5.161533377389e-05  7.161400755405e+01 -1.798034984828e+02 
 1.118872211587e+00  1.000262670396e+00 -9.531481579561e-07  2.281226478732e-03 -5.459702567921e-05  7.161400147985e+01 -1.797921471665e+02 
 1.183506729519e+00  1.000262670396e+00 -1.008209201630e-06  2.281226478837e-03 -5.775096265141e-05  7.161399468361e+01 -1.797801401301e+02 
 1.251875025863e+00  1.000262670395e+00 -1.066450987463e-06  2.281226478958e-03 -6.108709486779e-05  7.161398707948e+01 -1.797674394976e+02 
 1.324192791886e+00  1.000262670395e+00 -1.128057259170e-06  2.281226479089e-03 -6.461594730309e-05  7.161397857148e+01 -1.797540052054e+02 
 1.400688178818e+00  1.000262670395e+00 -1.193222374892e-06  2.281226479236e-03 -6.834865293418e-05  7.161396905212e+01 -1.797397948765e+02 
 1.481602517626e+00  1.000262670395e+00 -1.262151920365e-06  2.281226479400e-03 -7.229698786283e-05  7.161395840120e+01 -1.797247636863e+02 
 1.567191080378e+00  1.000262670395e+00 -1.335063357511e-06  2.281226479583e-03 -7.647340846749e-05  7.161394648421e+01 -1.797088642223e+02 
 1.657723885589e+00  1.000262670395e+00 -1.412186710498e-06  2.281226479789e-03 -8.089109070120e-05  7.161393315066e+01 -1.796920463340e+02 
 1.753486550083e+00  1.000262670395e+00 -1.493765291428e-06  2.281226480024e-03 -8.556397165966e-05  7.161391823216e+01 -1.796742569750e+02 
 1.854781190071e+00  1.000262670395e+00 -1.580056467950e-06  2.281226480281e-03 -9.050679355058e-05  7.161390154035e+01 -1.796554400367e+02 
 1.961927374280e+00  1.000262670395e+00 -1.671332475213e-06  2.281226480566e-03 -9.573515020306e-05  7.161388286441e+01 -1.796355361708e+02 
 2.075263132145e+00  1.000262670395e+00 -1.767881274728e-06  2.281226480892e-03 -1.012655362636e-04  7.161386196851e+01 -1.796144826030e+02 
 2.195146020235e+00  1.000262670395e+00 -1.870007462839e-06  2.281226481254e-03 -1.071153992344e-04  7.161383858880e+01 -1.795922129354e+02 
 2.321954250289e+00  1.000262670394e+00 -1.978033231679e-06  2.281226481657e-03 -1.133031945169e-04  7.161381243003e+01 -1.795686569377e+02 
 2.456087882417e+00  1.000262670394e+00 -2.092299385632e-06  2.281226482111e-03 -1.198484436364e-04  7.161378316190e+01 -1.795437403265e+02 
 2.597970087226e+00  1.000262670394e+00 -2.213166416522e-06  2.281226482618e-03 -1.267717958290e-04  7.161375041483e+01 -1.795173845315e+02 
 2.748048480853e+00  1.000262670394e+00 -2.341015640906e-06  2.281226483185e-03 -1.340950931868e-04  7.161371377534e+01 -1.794895064492e+02 
 2.906796537132e+00  1.000262670394e+00 -2.476250403066e-06  2.281226483817e-03 -1.418414395662e-04  7.161367278081e+01 -1.794600181815e+02 
 3.074715081322e+00  1.000262670393e+00 -2.619297347501e-06  2.281226484528e-03 -1.500352734770e-04  7.161362691361e+01 -1.794288267604e+02 
 3.252333870136e+00  1.000262670393e+00 -2.770607764923e-06  2.281226485321e-03 -1.587024451822e-04  7.161357559467e+01 -1.793958338560e+02 
 3.440213263040e+00  1.000262670393e+00 -2.930659016004e-06  2.281226486208e-03 -1.678702982514e-04  7.161351817604e+01 -1.793609354688e+02 
 3.638945990099e+00  1.000262670392e+00 -3.099956037381e-06  2.281226487201e-03 -1.775677558254e-04  7.161345393283e+01 -1.793240216037e+02 
 3.849159021950e+00  1.000262670392e+00 -3.279032934646e-06  2.281226488315e-03 -1.878254118644e-04  7.161338205401e+01 -1.792849759264e+02 
 4.071515547790e+00  1.000262670391e+00 -3.468454667369e-06  2.281226489557e-03 -1.986756276671e-04  7.161330163221e+01 -1.792436753994e+02 
 4.306717067640e+00  1.000262670391e+00 -3.668818831456e-06  2.281226490951e-03 -2.101526339652e-04  7.161321165226e+01 -1.791999898986e+02 
 4.555505605468e+00  1.000262670390e+00 -3.880757544471e-06  2.281226492511e-03 -2.222926389165e-04  7.161311097839e+01 -1.791537818068e+02 
 4.818666050152e+00  1.000262670389e+00 -4.104939439867e-06  2.281226494250e-03 -2.351339423357e-04  7.161299833999e+01 -1.791049055862e+02 
 5.097028631689e+00  1.000262670389e+00 -4.342071776419e-06  2.281226496205e-03 -2.487170565242e-04  7.161287231544e+01 -1.790532073256e+02 
 5.391471540435e+00  1.000262670388e+00 -4.592902669518e-06  2.281226498382e-03 -2.630848340805e-04  7.161273131445e+01 -1.789985242631e+02 
 5.702923697662e+00  1.000262670387e+00 -4.858223451356e-06  2.281226500819e-03 -2.782826030930e-04  7.161257355777e+01 -1.789406842823e+02 
 6.032367686157e+00  1.000262670386e+00 -5.138871167452e-06  2.281226503555e-03 -2.943583101430e-04  7.161239705498e+01 -1.788795053804e+02 
 6.380842850118e+00  1.000262670384e+00 -5.435731217407e-06  2.281226506610e-03 -3.113626715692e-04  7.161219957943e+01 -1.788147951079e+02 
 6.749448574119e+00  1.000262670383e+00 -5.749740148194e-06  2.281226510028e-03 -3.293493334692e-04  7.161197864017e+01 -1.787463499767e+02 
 7.139347751503e+00  1.000262670382e+00 -6.081888608820e-06  2.281226513858e-03 -3.483750409449e-04  7.161173145068e+01 -1.786739548378e+02 
 7.551770453120e+00  1.000262670380e+00 -6.433224475669e-06  2.281226518132e-03 -3.684998171241e-04  7.161145489393e+01 -1.785973822240e+02 
 7.988017808016e+00  1.000262670378e+00 -6.804856158386e-06  2.281226522920e-03 -3.897871525244e-04  7.161114548313e+01 -1.785163916591e+02 
 8.449466108283e+00  1.000262670376e+00 -7.197956096737e-06  2.281226528280e-03 -4.123042053558e-04  7.161079931810e+01 -1.784307289303e+02 
 8.937571151054e+00  1.000262670373e+00 -7.613764459477e-06  2.281226534277e-03 -4.361220133942e-04  7.161041203637e+01 -1.783401253228e+02 
 9.453872831308e+00  1.000262670371e+00 -8.053593056877e-06  2.281226540981e-03 -4.613157180942e-04  7.160997875856e+01 -1.782442968160e+02 
 1.000000000000e+01  1.000262670368e+00 -8.518829479293e-06  2.281226548487e-03 -4.879648016494e-04  7.160949402728e+01 -1.781429432389e+02 
 1.057767560283e+01  1.000262670364e+00 -9.010941474790e-06  2.281226556880e-03 -5.161533377455e-04  7.160895173906e+01 -1.780357473840e+02 
 1.118872211587e+01  1.000262670361e+00 -9.531481579651e-06  2.281226566276e-03 -5.459702567999e-04  7.160834506807e+01 -1.779223740784e+02 
 1.183506729519e+01  1.000262670356e+00 -1.008209201640e-05  2.281226576792e-03 -5.775096265234e-04  7.160766638121e+01 -1.778024692123e+02 
 1.251875025863e+01  1.000262670352e+00 -1.066450987475e-05  2.281226588552e-03 -6.108709486889e-04  7.160690714304e+01 -1.776756587219e+02 
 1.324192791886e+01  1.000262670347e+00 -1.128057259185e-05  2.281226601708e-03 -6.461594730440e-04  7.160605780987e+01 -1.775415475287e+02 
 1.400688178818e+01  1.000262670341e+00 -1.193222374910e-05  2.281226616431e-03 -6.834865293572e-04  7.160510771142e+01 -1.773997184338e+02 
 1.481602517626e+01  1.000262670334e+00 -1.262151920386e-05  2.281226632905e-03 -7.229698786465e-04  7.160404491900e+01 -1.772497309681e+02 
 1.567191080378e+01  1.000262670327e+00 -1.335063357536e-05  2.281226651338e-03 -7.647340846964e-04  7.160285609830e+01 -1.770911201991e+02 
 1.657723885589e+01  1.000262670319e+00 -1.412186710528e-05  2.281226671966e-03 -8.089109070375e-04  7.160152634547e+01 -1.769233954961e+02 
 1.753486550083e+01  1.000262670309e+00 -1.493765291463e-05  2.281226695038e-03 -8.556397166267e-04  7.160003900449e+01 -1.767460392569e+02 
 1.854781190071e+01  1.000262670299e+00 -1.580056467991e-05  2.281226720856e-03 -9.050679355414e-04  7.159837546355e+01 -1.765585055978e+02 
 1.961927374280e+01  1.000262670288e+00 -1.671332475261e-05  2.281226749743e-03 -9.573515020727e-04  7.159651492884e+01 -1.763602190139e+02 
 2.075263132145e+01  1.000262670275e+00 -1.767881274785e-05  2.281226782063e-03 -1.012655362686e-03  7.159443417264e+01 -1.761505730139e+02 
 2.195146020235e+01  1.000262670260e+00 -1.870007462908e-05  2.281226818223e-03 -1.071153992403e-03  7.159210725346e+01 -1.759289287384e+02 
 2.321954250289e+01  1.000262670244e+00 -1.978033231759e-05  2.281226858688e-03 -1.133031945239e-03  7.158950520523e+01 -1.756946135706e+02 
 2.456087882417e+01  1.000262670226e+00 -2.092299385728e-05  2.281226903955e-03 -1.198484436447e-03  7.158659569261e+01 -1.754469197535e+02 
 2.597970087226e+01  1.000262670206e+00 -2.213166416635e-05  2.281226954609e-03 -1.267717958389e-03  7.158334262864e+01 -1.751851030263e+02 
 2.748048480853e+01  1.000262670183e+00 -2.341015641039e-05  2.281227011279e-03 -1.340950931984e-03  7.157970575182e+01 -1.749083813001e+02 
 2.906796537132e+01  1.000262670158e+00 -2.476250403224e-05  2.281227074688e-03 -1.418414395799e-03  7.157564015832e+01 -1.746159333959e+02 
 3.074715081322e+01  1.000262670130e+00 -2.619297347688e-05  2.281227145638e-03 -1.500352734933e-03  7.157109578565e+01 -1.743068978688e+02 
 3.252333870136e+01  1.000262670098e+00 -2.770607765144e-05  2.281227225022e-03 -1.587024452015e-03  7.156601684361e+01 -1.739803719542e+02 
 3.440213263040e+01  1.000262670063e+00 -2.930659016266e-05  2.281227313839e-03 -1.678702982742e-03  7.156034118837e+01 -1.736354106713e+02 
 3.638945990099e+01  1.000262670023e+00 -3.099956037691e-05  2.281227413217e-03 -1.775677558524e-03  7.155399963533e+01 -1.732710261301e+02 
 3.849159021950e+01  1.000262669979e+00 -3.279032935013e-05  2.281227524400e-03 -1.878254118963e-03  7.154691520709e+01 -1.728861870947e+02 
 4.071515547790e+01  1.000262669929e+00 -3.468454667803e-05  2.281227648814e-03 -1.986756277048e-03  7.153900231182e+01 -1.724798188637e+02 
 4.306717067640e+01  1.000262669874e+00 -3.668818831970e-05  2.281227788003e-03 -2.101526340099e-03  7.153016584968e+01 -1.720508035398e+02 
 4.555505605468e+01  1.000262669812e+00 -3.880757545079e-05  2.281227943743e-03 -2.222926389694e-03  7.152030024322e+01 -1.715979807717e+02 
 4.818666050152e+01  1.000262669742e+00 -4.104939440586e-05  2.281228118004e-03 -2.351339423982e-03  7.150928839085e+01 -1.711201490606e+02 
 5.097028631689e+01  1.000262669665e+00 -4.342071777270e-05  2.281228312972e-03 -2.487170565983e-03  7.149700054219e+01 -1.706160677408e+02 
 5.391471540435e+01  1.000262669578e+00 -4.592902670526e-05  2.281228531111e-03 -2.630848341682e-03  7.148329309628e+01 -1.700844597539e+02 
 5.702923697662e+01  1.000262669481e+00 -4.858223452548e-05  2.281228775190e-03 -2.782826031967e-03  7.146800732613e+01 -1.695240153530e+02 
 6.032367686157e+01  1.000262669372e+00 -5.138871168864e-05  2.281229048279e-03 -2.943583102658e-03  7.145096803571e+01 -1.689333968846e+02 
 6.380842850118e+01  1.000262669250e+00 -5.435731219078e-05  2.281229353833e-03 -3.113626717146e-03  7.143198215852e+01 -1.683112448129e+02 
 6.749448574119e+01  1.000262669114e+00 -5.749740150171e-05  2.281229695709e-03 -3.293493336412e-03  7.141083731206e+01 -1.676561851610e+02 
 7.139347751503e+01  1.000262668962e+00 -6.081888611160e-05  2.281230078221e-03 -3.483750411484e-03  7.138730032712e+01 -1.669668385530e+02 
 7.551770453120e+01  1.000262668791e+00 -6.433224478438e-05  2.281230506207e-03 -3.684998173650e-03  7.136111577713e+01 -1.662418310491e+02 
 7.988017808016e+01  1.000262668600e+00 -6.804856161663e-05  2.281230985068e-03 -3.897871528096e-03  7.133200454029e+01 -1.654798069619e+02 
 8.449466108283e+01  1.000262668387e+00 -7.197956100617e-05  2.281231520850e-03 -4.123042056933e-03  7.129966243491e+01 -1.646794438385e+02 
 8.937571151054e+01  1.000262668148e+00 -7.613764464067e-05  2.281232120323e-03 -4.361220137936e-03  7.126375897812e+01 -1.638394697681e+02 
 9.453872831308e+01  1.000262667881e+00 -8.053593062310e-05  2.281232791055e-03 -4.613157185670e-03  7.122393632762e+01 -1.629586831500e+02 
 1.000000000000e+02  1.000262667582e+00 -8.518829485724e-05  2.281233541519e-03 -4.879648022089e-03  7.117980847661e+01 -1.620359750009e+02 
 1.057767560283e+02  1.000262667247e+00 -9.010941482399e-05  2.281234381193e-03 -5.161533384076e-03  7.113096078244e+01 -1.610703538178e+02 
 1.118872211587e+02  1.000262666873e+00 -9.531481588657e-05  2.281235320681e-03 -5.459702575835e-03  7.107694991920e+01 -1.600609729169e+02 
 1.183506729519e+02  1.000262666454e+00 -1.008209202706e-04  2.281236371846e-03 -5.775096274508e-03  7.101730435235e+01 -1.590071600578e+02 
 1.251875025863e+02  1.000262665986e+00 -1.066450988737e-04  2.281237547969e-03 -6.108709497864e-03  7.095152543876e+01 -1.579084490167e+02 
 1.324192791886e+02  1.000262665461e+00 -1.128057260678e-04  2.281238863897e-03 -6.461594743429e-03  7.087908925751e+01 -1.567646126078e+02 
 1.400688178818e+02  1.000262664875e+00 -1.193222376677e-04  2.281240336260e-03 -6.834865308945e-03  7.079944927144e+01 -1.555756964655e+02 
 1.481602517626e+02  1.000262664219e+00 -1.262151922477e-04  2.281241983638e-03 -7.229698804659e-03  7.071203990937e+01 -1.543420526936e+02 
 1.567191080378e+02  1.000262663484e+00 -1.335063360011e-04  2.281243826841e-03 -7.647340868498e-03  7.061628113810e+01 -1.530643722865e+02 
 1.657723885589e+02  1.000262662663e+00 -1.412186713457e-04  2.281245889158e-03 -8.089109095860e-03  7.051158406479e+01 -1.517437150289e+02 
 1.753486550083e+02  1.000262661743e+00 -1.493765294929e-04  2.281248196624e-03 -8.556397196429e-03  7.039735757006e+01 -1.503815354142e+02 
 1.854781190071e+02  1.000262660715e+00 -1.580056472093e-04  2.281250778380e-03 -9.050679391111e-03  7.027301592307e+01 -1.489797030152e+02 
 1.961927374280e+02  1.000262659564e+00 -1.671332480117e-04  2.281253667037e-03 -9.573515062974e-03  7.013798727188e+01 -1.475405156965e+02 
 2.075263132145e+02  1.000262658276e+00 -1.767881280532e-04  2.281256899075e-03 -1.012655367686e-02  6.999172283910e+01 -1.460667041280e+02 
 2.195146020235e+02  1.000262656836e+00 -1.870007469709e-04  2.281260515313e-03 -1.071153998320e-02  6.983370658779e+01 -1.445614262327e+02 
 2.321954250289e+02  1.000262655224e+00 -1.978033239809e-04  2.281264561423e-03 -1.133031952242e-02  6.966346506161e+01 -1.430282505156e+02 
 2.456087882417e+02  1.000262653420e+00 -2.092299395254e-04  2.281269088503e-03 -1.198484444736e-02  6.948057705299e+01 -1.414711276496e+02 
 2.597970087226e+02  1.000262651402e+00 -2.213166427909e-04  2.281274153728e-03 -1.267717968198e-02  6.928468271847e+01 -1.398943502390e+02 
 2.748048480853e+02  1.000262649144e+00 -2.341015654382e-04  2.281279821058e-03 -1.340950943594e-02  6.907549174944e+01 -1.383025013020e+02 
 2.906796537132e+02  1.000262646618e+00 -2.476250419016e-04  2.281286162085e-03 -1.418414409539e-02  6.885279022118e+01 -1.367003926652e+02 
 3.074715081322e+02  1.000262643792e+00 -2.619297366378e-04  2.281293256880e-03 -1.500352751194e-02  6.861644578683e+01 -1.350929950886e+02 
 3.252333870136e+02  1.000262640629e+00 -2.770607787263e-04  2.281301195056e-03 -1.587024471260e-02  6.836641095312e+01 -1.334853624866e+02 
 3.440213263040e+02  1.000262637091e+00 -2.930659042445e-04  2.281310076854e-03 -1.678703005519e-02  6.810272426748e+01 -1.318825530070e+02 
 3.638945990099e+02  1.000262633132e+00 -3.099956068674e-04  2.281320014448e-03 -1.775677585481e-02  6.782550935404e+01 -1.302895499531e+02 
 3.849159021950e+02  1.000262628702e+00 -3.279032971681e-04  2.281331133353e-03 -1.878254150867e-02  6.753497184932e+01 -1.287111855433e+02 
 4.071515547790e+02  1.000262623746e+00 -3.468454711201e-04  2.281343573983e-03 -1.986756314806e-02  6.723139439734e+01 -1.271520703044e+02 
 4.306717067640e+02  1.000262618200e+00 -3.668818883331e-04  2.281357493460e-03 -2.101526384786e-02  6.691512995837e+01 -1.256165305113e+02 
 4.555505605468e+02  1.000262611995e+00 -3.880757605865e-04  2.281373067576e-03 -2.222926442581e-02  6.658659375884e+01 -1.241085555540e+02 
 4.818666050152e+02  1.000262605053e+00 -4.104939512526e-04  2.281390493015e-03 -2.351339486575e-02  6.624625425616e+01 -1.226317564927e+02 
 5.097028631689e+02  1.000262597286e+00 -4.342071862412e-04  2.281409989858e-03 -2.487170640062e-02  6.589462351000e+01 -1.211893364095e+02 
 5.391471540435e+02  1.000262588595e+00 -4.592902771291e-04  2.281431804337e-03 -2.630848429354e-02  6.553224734310e+01 -1.197840725384e+02 
 5.702923697662e+02  1.000262578871e+00 -4.858223571805e-04  2.281456211946e-03 -2.782826135728e-02  6.515969564247e+01 -1.184183096031e+02 
 6.032367686157e+02  1.000262567992e+00 -5.138871310006e-04  2.281483520941e-03 -2.943583225461e-02  6.477755310271e+01 -1.170939633461e+02 
 6.380842850118e+02  1.000262555819e+00 -5.435731386120e-04  2.281514076214e-03 -3.113626862483e-02  6.438641065303e+01 -1.158125329126e+02 
 6.749448574119e+02  1.000262542198e+00 -5.749740347867e-04  2.281548263658e-03 -3.293493508420e-02  6.398685774498e+01 -1.145751205552e+02 
 7.139347751503e+02  1.000262526959e+00 -6.081888845133e-04  2.281586515045e-03 -3.483750615056e-02  6.357947561382e+01 -1.133824570585e+02 
 7.551770453120e+02  1.000262509909e+00 -6.433224755347e-04  2.281629313449e-03 -3.684998414579e-02  6.316483156804e+01 -1.122349313025e+02 
 7.988017808016e+02  1.000262490831e+00 -6.804856489388e-04  2.281677199392e-03 -3.897871813237e-02  6.274347431125e+01 -1.111326224930e+02 
 8.449466108283e+02  1.000262469486e+00 -7.197956488480e-04  2.281730777642e-03 -4.123042394399e-02  6.231593025966e+01 -1.100753337490e+02 
 8.937571151054e+02  1.000262445603e+00 -7.613764923106e-04  2.281790724852e-03 -4.361220537329e-02  6.188270078847e+01 -1.090626259264e+02 
 9.453872831308e+02  1.000262418882e+00 -8.053593605587e-04  2.281857798116e-03 -4.613157658355e-02  6.144426031917e+01 -1.080938507658e+02 
 1.000000000000e+03  1.000262388984e+00 -8.518830128694e-04  2.281932844520e-03 -4.879648581514e-02  6.100105514816e+01 -1.071681826564e+02 
 1.057767560283e+03  1.000262355532e+00 -9.010942243359e-04  2.282016811846e-03 -5.161534046160e-02  6.055350291185e+01 -1.062846484944e+02 
 1.118872211587e+03  1.000262318103e+00 -9.531482489260e-04  2.282110760545e-03 -5.459703359416e-02  6.010199258437e+01 -1.054421552863e+02 
 1.183506729519e+03  1.000262276225e+00 -1.008209309293e-03  2.282215877122e-03 -5.775097201880e-02  5.964688490917e+01 -1.046395152908e+02 
 1.251875025863e+03  1.000262229369e+00 -1.066451114883e-03  2.282333489120e-03 -6.108710595417e-02  5.918851317315e+01 -1.038754686096e+02 
 1.324192791886e+03  1.000262176943e+00 -1.128057409973e-03  2.282465081890e-03 -6.461596042389e-02  5.872718424202e+01 -1.031487032347e+02 
 1.400688178818e+03  1.000262118285e+00 -1.193222553368e-03  2.282612317365e-03 -6.834866846273e-02  5.826317978548e+01 -1.024578726269e+02 
 1.481602517626e+03  1.000262052655e+00 -1.262152131593e-03  2.282777055012e-03 -7.229700624098e-02  5.779675763148e+01 -1.018016109521e+02 
 1.567191080378e+03  1.000261979222e+00 -1.335063607500e-03  2.282961375348e-03 -7.647343021815e-02  5.732815319855e+01 -1.011785461373e+02 
 1.657723885589e+03  1.000261897061e+00 -1.412187006362e-03  2.283167606197e-03 -8.089111644325e-02  5.685758096461e+01 -1.005873109259e+02 
 1.753486550083e+03  1.000261805133e+00 -1.493765641585e-03  2.283398352096e-03 -8.556400212555e-02  5.638523593897e+01 -1.000265521224e+02 
 1.854781190071e+03  1.000261702277e+00 -1.580056882362e-03  2.283656527195e-03 -9.050682960717e-02  5.591129511150e+01 -9.949493821738e+01 
 1.961927374280e+03  1.000261587194e+00 -1.671332965673e-03  2.283945392041e-03 -9.573519287627e-02  5.543591885926e+01 -9.899116557829e+01 
 2.075263132145e+03  1.000261458431e+00 -1.767881855190e-03  2.284268594759e-03 -1.012655867677e-01  5.495925229618e+01 -9.851396338277e+01 
 2.195146020235e+03  1.000261314362e+00 -1.870008149820e-03  2.284630217147e-03 -1.071154590062e-01  5.448142655585e+01 -9.806209745857e+01 
 2.321954250289e+03  1.000261153167e+00 -1.978034044725e-03  2.285034826196e-03 -1.133032652573e-01  5.400256000110e+01 -9.763437318108e+01 
 2.456087882417e+03  1.000260972810e+00 -2.092300347877e-03  2.285487531764e-03 -1.198485273582e-01  5.352275935671e+01 -9.722963756544e+01 
 2.597970087226e+03  1.000260771014e+00 -2.213167555344e-03  2.285994051138e-03 -1.267718949143e-01  5.304212076418e+01 -9.684678067552e+01 
 2.748048480853e+03  1.000260545229e+00 -2.341016988708e-03  2.286560781214e-03 -1.340952104549e-01  5.256073075901e+01 -9.648473645879e+01 
 2.906796537132e+03  1.000260292605e+00 -2.476251998198e-03  2.287194879256e-03 -1.418415783537e-01  5.207866717226e+01 -9.614248310252e+01 
 3.074715081322e+03  1.000260009950e+00 -2.619299235349e-03  2.287904353337e-03 -1.500354377330e-01  5.159599995926e+01 -9.581904299573e+01 
