 frequency       Youtmag         Youtphdeg      
 1.00000000e+05  3.06229201e-02 -3.73121993e+00 
 1.01152151e+05  3.06213961e-02 -3.77408437e+00 
 1.02317577e+05  3.06198371e-02 -3.81743835e+00 
 1.03496431e+05  3.06182422e-02 -3.86128732e+00 
 1.04688866e+05  3.06166105e-02 -3.90563651e+00 
 1.05895041e+05  3.06149413e-02 -3.95049228e+00 
 1.07115112e+05  3.06132337e-02 -3.99585946e+00 
 1.08349240e+05  3.06114869e-02 -4.04174466e+00 
 1.09597588e+05  3.06096998e-02 -4.08815231e+00 
 1.10860318e+05  3.06078717e-02 -4.13508969e+00 
 1.12137597e+05  3.06060015e-02 -4.18256260e+00 
 1.13429592e+05  3.06040883e-02 -4.23057639e+00 
 1.14736472e+05  3.06021312e-02 -4.27913646e+00 
 1.16058410e+05  3.06001290e-02 -4.32824994e+00 
 1.17395579e+05  3.05980809e-02 -4.37792271e+00 
 1.18748154e+05  3.05959858e-02 -4.42816151e+00 
 1.20116312e+05  3.05938425e-02 -4.47897182e+00 
 1.21500234e+05  3.05916500e-02 -4.53036066e+00 
 1.22900101e+05  3.05894072e-02 -4.58233334e+00 
 1.24316096e+05  3.05871129e-02 -4.63489757e+00 
 1.25748406e+05  3.05847660e-02 -4.68805936e+00 
 1.27197218e+05  3.05823652e-02 -4.74182475e+00 
 1.28662722e+05  3.05799094e-02 -4.79620132e+00 
 1.30145112e+05  3.05773973e-02 -4.85119537e+00 
 1.31644581e+05  3.05748276e-02 -4.90681391e+00 
 1.33161325e+05  3.05721990e-02 -4.96306396e+00 
 1.34695546e+05  3.05695102e-02 -5.01995255e+00 
 1.36247442e+05  3.05667597e-02 -5.07748549e+00 
 1.37817219e+05  3.05639463e-02 -5.13567140e+00 
 1.39405082e+05  3.05610685e-02 -5.19451593e+00 
 1.41011240e+05  3.05581249e-02 -5.25402800e+00 
 1.42635903e+05  3.05551138e-02 -5.31421332e+00 
 1.44279285e+05  3.05520339e-02 -5.37508025e+00 
 1.45941600e+05  3.05488836e-02 -5.43663631e+00 
 1.47623069e+05  3.05456613e-02 -5.49888819e+00 
 1.49323910e+05  3.05423654e-02 -5.56184438e+00 
 1.51044348e+05  3.05389941e-02 -5.62551166e+00 
 1.52784607e+05  3.05355459e-02 -5.68989816e+00 
 1.54544917e+05  3.05320190e-02 -5.75501184e+00 
 1.56325509e+05  3.05284115e-02 -5.82086050e+00 
 1.58126615e+05  3.05247218e-02 -5.88745155e+00 
 1.59948473e+05  3.05209479e-02 -5.95479310e+00 
 1.61791322e+05  3.05170880e-02 -6.02289376e+00 
 1.63655403e+05  3.05131402e-02 -6.09176195e+00 
 1.65540961e+05  3.05091025e-02 -6.16140575e+00 
 1.67448244e+05  3.05049727e-02 -6.23183175e+00 
 1.69377501e+05  3.05007491e-02 -6.30305074e+00 
 1.71328986e+05  3.04964293e-02 -6.37507075e+00 
 1.73302956e+05  3.04920113e-02 -6.44789770e+00 
 1.75299668e+05  3.04874928e-02 -6.52154322e+00 
 1.77319386e+05  3.04828718e-02 -6.59601553e+00 
 1.79362374e+05  3.04781458e-02 -6.67132251e+00 
 1.81428900e+05  3.04733125e-02 -6.74747339e+00 
 1.83519236e+05  3.04683695e-02 -6.82447705e+00 
 1.85633655e+05  3.04633145e-02 -6.90234202e+00 
 1.87772436e+05  3.04581449e-02 -6.98107821e+00 
 1.89935859e+05  3.04528581e-02 -7.06069344e+00 
 1.92124208e+05  3.04474517e-02 -7.14119823e+00 
 1.94337770e+05  3.04419230e-02 -7.22260187e+00 
 1.96576835e+05  3.04362692e-02 -7.30491288e+00 
 1.98841698e+05  3.04304875e-02 -7.38813988e+00 
 2.01132655e+05  3.04245753e-02 -7.47229463e+00 
 2.03450008e+05  3.04185296e-02 -7.55738680e+00 
 2.05794060e+05  3.04123475e-02 -7.64342270e+00 
 2.08165120e+05  3.04060259e-02 -7.73041527e+00 
 2.10563497e+05  3.03995620e-02 -7.81837320e+00 
 2.12989507e+05  3.03929523e-02 -7.90730487e+00 
 2.15443469e+05  3.03861940e-02 -7.99722356e+00 
 2.17925704e+05  3.03792837e-02 -8.08813744e+00 
 2.20436538e+05  3.03722180e-02 -8.18005612e+00 
 2.22976301e+05  3.03649937e-02 -8.27299063e+00 
 2.25545326e+05  3.03576072e-02 -8.36694998e+00 
 2.28143949e+05  3.03500551e-02 -8.46194547e+00 
 2.30772513e+05  3.03423337e-02 -8.55798724e+00 
 2.33431362e+05  3.03344394e-02 -8.65508601e+00 
 2.36120845e+05  3.03263684e-02 -8.75325091e+00 
 2.38841315e+05  3.03181171e-02 -8.85249470e+00 
 2.41593128e+05  3.03096814e-02 -8.95282637e+00 
 2.44376647e+05  3.03010573e-02 -9.05425641e+00 
 2.47192236e+05  3.02922411e-02 -9.15679763e+00 
 2.50040265e+05  3.02832284e-02 -9.26045908e+00 
 2.52921107e+05  3.02740150e-02 -9.36525089e+00 
 2.55835142e+05  3.02645967e-02 -9.47118553e+00 
 2.58782750e+05  3.02549692e-02 -9.57827304e+00 
 2.61764319e+05  3.02451280e-02 -9.68652584e+00 
 2.64780240e+05  3.02350685e-02 -9.79595306e+00 
 2.67830910e+05  3.02247862e-02 -9.90656708e+00 
 2.70916727e+05  3.02142763e-02 -1.00183783e+01 
 2.74038098e+05  3.02035342e-02 -1.01313992e+01 
 2.77195432e+05  3.01925549e-02 -1.02456409e+01 
 2.80389144e+05  3.01813333e-02 -1.03611128e+01 
 2.83619651e+05  3.01698645e-02 -1.04778279e+01 
 2.86887379e+05  3.01581433e-02 -1.05957971e+01 
