 @n1a[id]        @N1a[Id]        @N1a[Ispec]     @N1a[IC]        @N1a[Vdsat]     @N1a[n0]        @N1a[gm]        @N1a[gms]       @N1a[gds]       @N1a[gmbs]      @N1a[Rn]        @N1a[Vnth]      @N1a[gamman]    @N1a[Vnfl]     
 1.29868550e-07  1.29868550e-07  1.18943557e-06  1.09215633e-01  1.20555263e-01  1.27133121e+00  3.66851725e-06  4.55564199e-06  6.06933271e-09  8.81055411e-07  1.76076827e+05  5.40246692e-08  6.45940876e-01  2.02008924e-05 
 @n1a[id]        @N1b[Id]        @N1b[Ispec]     @N1b[IC]        @N1b[Vdsat]     @N1b[n0]        @N1b[gm]        @N1b[gms]       @N1b[gds]       @N1b[gmbs]      @N1b[Rn]        @N1b[Vnth]      @N1b[gamman]    @N1b[Vnfl]     
 1.29868550e-07  1.29767884e-07  1.19538785e-06  1.08587528e-01  1.20506033e-01  1.27133121e+00  3.66786444e-06  4.55371328e-06  5.05864067e-09  8.80790198e-07  1.76062352e+05  5.40224485e-08  6.45772839e-01  2.02008924e-05 
 @n1a[id]        @N2[Id]         @N2[Ispec]      @N2[IC]         @N2[Vdsat]      @N2[n0]         @N2[gm]         @N2[gms]        @N2[gds]        @N2[gmbs]       @N2[Rn]         @N2[Vnth]       @N2[gamman]     @N2[Vnfl]      
 1.29868550e-07  1.99988595e-06  9.17923621e-07  2.18196887e+00  1.79872378e-01  1.30600131e+00  2.80219701e-05  3.74222596e-05  2.06082346e-08  9.37968127e-06  2.83469014e+04  2.16767322e-08  7.94336024e-01  1.75168110e-05 
 @n1a[id]        @N3a[Id]        @N3a[Ispec]     @N3a[IC]        @N3a[Vdsat]     @N3a[n0]        @N3a[gm]        @N3a[gms]       @N3a[gds]       @N3a[gmbs]      @N3a[Rn]        @N3a[Vnth]      @N3a[gamman]    @N3a[Vnfl]     
 1.29868550e-07  2.60000000e-07  1.08927707e-08  2.38956713e+01  3.56331729e-01  1.27133121e+00  1.40538554e-06  1.81178421e-06  5.14506975e-10  4.05884169e-07  6.02987345e+05  9.99758521e-08  8.47429695e-01  1.70664765e-05 
 @n1a[id]        @N3b[Id]        @N3b[Ispec]     @N3b[IC]        @N3b[Vdsat]     @N3b[n0]        @N3b[gm]        @N3b[gms]       @N3b[gds]       @N3b[gmbs]      @N3b[Rn]        @N3b[Vnth]      @N3b[gamman]    @N3b[Vnfl]     
 1.29868550e-07  2.59636434e-07  1.08832343e-08  2.38909293e+01  3.56306637e-01  1.27133121e+00  1.40094079e-06  1.81012201e-06  4.45790925e-09  4.04723315e-07  6.06411464e+05  1.00259311e-07  8.49546556e-01  1.70664765e-05 
 @n1a[id]        @N4a[Id]        @N4a[Ispec]     @N4a[IC]        @N4a[Vdsat]     @N4a[n0]        @N4a[gm]        @N4a[gms]       @N4a[gds]       @N4a[gmbs]      @N4a[Rn]        @N4a[Vnth]      @N4a[gamman]    @N4a[Vnfl]     
 1.29868550e-07  1.29868551e-07  4.16324848e-09  3.12542454e+01  3.92657967e-01  1.30600131e+00  5.95254564e-07  8.08156705e-07  2.97453138e-10  2.12604688e-07  1.49698364e+06  1.57525019e-07  8.91086342e-01  5.98207782e-05 
 @n1a[id]        @N4b[Id]        @N4b[Ispec]     @N4b[IC]        @N4b[Vdsat]     @N4b[n0]        @N4b[gm]        @N4b[gms]       @N4b[gds]       @N4b[gmbs]      @N4b[Rn]        @N4b[Vnth]      @N4b[gamman]    @N4b[Vnfl]     
 1.29868550e-07  1.29767884e-07  4.16046865e-09  3.12509663e+01  3.92642795e-01  1.30600131e+00  5.94770997e-07  8.07577422e-07  3.69765987e-10  2.12436659e-07  1.49833548e+06  1.57596130e-07  8.91166490e-01  5.98207782e-05 
 @n1a[id]        @N5a[Id]        @N5a[Ispec]     @N5a[IC]        @N5a[Vdsat]     @N5a[n0]        @N5a[gm]        @N5a[gms]       @N5a[gds]       @N5a[gmbs]      @N5a[Rn]        @N5a[Vnth]      @N5a[gamman]    @N5a[Vnfl]     
 1.29868550e-07  2.00000000e-06  5.65501679e-08  3.56549152e+01  4.12347590e-01  1.27133121e+00  8.87474468e-06  1.14596336e-05  1.96552058e-08  2.56523369e-06  9.84185838e+04  4.03905318e-08  8.73439803e-01  3.97607962e-05 
 @n1a[id]        @N5b[Id]        @N5b[Ispec]     @N5b[IC]        @N5b[Vdsat]     @N5b[n0]        @N5b[gm]        @N5b[gms]       @N5b[gds]       @N5b[gmbs]      @N5b[Rn]        @N5b[Vnth]      @N5b[gamman]    @N5b[Vnfl]     
 1.29868550e-07  1.99987476e-06  5.65474303e-08  3.56544227e+01  4.12345456e-01  1.27133121e+00  8.87414448e-06  1.14590097e-05  1.97972300e-08  2.56506795e-06  9.84263723e+04  4.03921299e-08  8.73449849e-01  3.97607962e-05 
