 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  1.48808521e-06  3.81117913e-03 
 4.81866605e+02  1.44701551e-06  3.50360528e-03 
 5.09702863e+02  1.40708686e-06  3.22087036e-03 
 5.39147154e+02  1.36826775e-06  2.96096804e-03 
 5.70292370e+02  1.33052759e-06  2.72205405e-03 
 6.03236769e+02  1.29383660e-06  2.50243309e-03 
 6.38084285e+02  1.25816586e-06  2.30054681e-03 
 6.74944857e+02  1.22348723e-06  2.11496272e-03 
 7.13934775e+02  1.18977337e-06  1.94436403e-03 
 7.55177045e+02  1.15699768e-06  1.78754034e-03 
 7.98801781e+02  1.12513433e-06  1.64337902e-03 
 8.44946611e+02  1.09415819e-06  1.51085730e-03 
 8.93757115e+02  1.06404482e-06  1.38903504e-03 
 9.45387283e+02  1.03477047e-06  1.27704805e-03 
 1.00000000e+03  1.00631207e-06  1.17410192e-03 
 1.05776756e+03  9.78647161e-07  1.07946645e-03 
 1.11887221e+03  9.51753929e-07  9.92470407e-04 
 1.18350673e+03  9.25611163e-07  9.12496768e-04 
 1.25187503e+03  9.00198245e-07  8.38978371e-04 
 1.32419279e+03  8.75495131e-07  7.71393862e-04 
 1.40068818e+03  8.51482337e-07  7.09264001e-04 
 1.48160252e+03  8.28140922e-07  6.52148263e-04 
 1.56719108e+03  8.05452475e-07  5.99641705e-04 
 1.65772389e+03  7.83399099e-07  5.51372096e-04 
 1.75348655e+03  7.61963397e-07  5.06997275e-04 
 1.85478119e+03  7.41128460e-07  4.66202717e-04 
 1.96192737e+03  7.20877850e-07  4.28699303e-04 
 2.07526313e+03  7.01195590e-07  3.94221272e-04 
 2.19514602e+03  6.82066152e-07  3.62524326e-04 
 2.32195425e+03  6.63474440e-07  3.33383902e-04 
 2.45608788e+03  6.45405785e-07  3.06593575e-04 
 2.59797009e+03  6.27845926e-07  2.81963596e-04 
 2.74804848e+03  6.10781004e-07  2.59319539e-04 
 2.90679654e+03  5.94197550e-07  2.38501070e-04 
 3.07471508e+03  5.78082473e-07  2.19360803e-04 
 3.25233387e+03  5.62423048e-07  2.01763258e-04 
 3.44021326e+03  5.47206911e-07  1.85583896e-04 
 3.63894599e+03  5.32422045e-07  1.70708238e-04 
 3.84915902e+03  5.18056771e-07  1.57031051e-04 
 4.07151555e+03  5.04099739e-07  1.44455600e-04 
 4.30671707e+03  4.90539921e-07  1.32892964e-04 
 4.55550561e+03  4.77366599e-07  1.22261403e-04 
 4.81866605e+03  4.64569356e-07  1.12485778e-04 
 5.09702863e+03  4.52138073e-07  1.03497018e-04 
 5.39147154e+03  4.40062914e-07  9.52316315e-05 
 5.70292370e+03  4.28334323e-07  8.76312520e-05 
 6.03236769e+03  4.16943013e-07  8.06422278e-05 
 6.38084285e+03  4.05879961e-07  7.42152394e-05 
 6.74944857e+03  3.95136399e-07  6.83049495e-05 
 7.13934775e+03  3.84703807e-07  6.28696819e-05 
 7.55177045e+03  3.74573908e-07  5.78711254e-05 
 7.98801781e+03  3.64738657e-07  5.32740621e-05 
 8.44946611e+03  3.55190239e-07  4.90461175e-05 
 8.93757115e+03  3.45921061e-07  4.51575311e-05 
 9.45387283e+03  3.36923742e-07  4.15809448e-05 
 1.00000000e+04  3.28191112e-07  3.82912091e-05 
 1.05776756e+04  3.19716204e-07  3.52652050e-05 
 1.11887221e+04  3.11492248e-07  3.24816795e-05 
 1.18350673e+04  3.03512663e-07  2.99210950e-05 
 1.25187503e+04  2.95771057e-07  2.75654913e-05 
 1.32419279e+04  2.88261215e-07  2.53983574e-05 
 1.40068818e+04  2.80977098e-07  2.34045149e-05 
 1.48160252e+04  2.73912835e-07  2.15700105e-05 
 1.56719108e+04  2.67062721e-07  1.98820167e-05 
 1.65772389e+04  2.60421210e-07  1.83287412e-05 
 1.75348655e+04  2.53982907e-07  1.68993432e-05 
 1.85478119e+04  2.47742569e-07  1.55838564e-05 
 1.96192737e+04  2.41695096e-07  1.43731186e-05 
 2.07526313e+04  2.35835529e-07  1.32587068e-05 
 2.19514602e+04  2.30159043e-07  1.22328774e-05 
 2.32195425e+04  2.24660944e-07  1.12885113e-05 
 2.45608788e+04  2.19336663e-07  1.04190637e-05 
 2.59797009e+04  2.14181754e-07  9.61851740e-06 
 2.74804848e+04  2.09191890e-07  8.88134055e-06 
 2.90679654e+04  2.04362854e-07  8.20244729e-06 
 3.07471508e+04  1.99690541e-07  7.57716180e-06 
 3.25233387e+04  1.95170950e-07  7.00118519e-06 
 3.44021326e+04  1.90800184e-07  6.47056506e-06 
 3.63894599e+04  1.86574442e-07  5.98166760e-06 
 3.84915902e+04  1.82490017e-07  5.53115183e-06 
 4.07151555e+04  1.78543294e-07  5.11594597e-06 
 4.30671707e+04  1.74730745e-07  4.73322575e-06 
 4.55550561e+04  1.71048926e-07  4.38039444e-06 
 4.81866605e+04  1.67494475e-07  4.05506445e-06 
 5.09702863e+04  1.64064107e-07  3.75504050e-06 
 5.39147154e+04  1.60754612e-07  3.47830411e-06 
 5.70292370e+04  1.57562854e-07  3.22299931e-06 
 6.03236769e+04  1.54485767e-07  2.98741958e-06 
 6.38084285e+04  1.51520352e-07  2.76999573e-06 
 6.74944857e+04  1.48663676e-07  2.56928488e-06 
 7.13934775e+04  1.45912870e-07  2.38396028e-06 
 7.55177045e+04  1.43265129e-07  2.21280189e-06 
 7.98801781e+04  1.40717706e-07  2.05468783e-06 
 8.44946611e+04  1.38267915e-07  1.90858644e-06 
 8.93757115e+04  1.35913128e-07  1.77354901e-06 
 9.45387283e+04  1.33650776e-07  1.64870310e-06 
 1.00000000e+05  1.31478346e-07  1.53324635e-06 
 1.05776756e+05  1.29393383e-07  1.42644089e-06 
 1.11887221e+05  1.27393488e-07  1.32760809e-06 
 1.18350673e+05  1.25476323e-07  1.23612380e-06 
 1.25187503e+05  1.23639603e-07  1.15141395e-06 
 1.32419279e+05  1.21881108e-07  1.07295052e-06 
 1.40068818e+05  1.20198672e-07  1.00024780e-06 
 1.48160252e+05  1.18590198e-07  9.32858996e-07 
 1.56719108e+05  1.17053647e-07  8.70373076e-07 
 1.65772389e+05  1.15587050e-07  8.12411885e-07 
 1.75348655e+05  1.14188504e-07  7.58627485e-07 
 1.85478119e+05  1.12856180e-07  7.08699719e-07 
 1.96192737e+05  1.11588322e-07  6.62333959e-07 
 2.07526313e+05  1.10383254e-07  6.19259044e-07 
 2.19514602e+05  1.09239382e-07  5.79225380e-07 
 2.32195425e+05  1.08155200e-07  5.42003197e-07 
 2.45608788e+05  1.07129294e-07  5.07380942e-07 
 2.59797009e+05  1.06160346e-07  4.75163804e-07 
 2.74804848e+05  1.05247143e-07  4.45172360e-07 
 2.90679654e+05  1.04388585e-07  4.17241327e-07 
 3.07471508e+05  1.03583685e-07  3.91218417e-07 
 3.25233387e+05  1.02831583e-07  3.66963283e-07 
 3.44021326e+05  1.02131555e-07  3.44346555e-07 
 3.63894599e+05  1.01483017e-07  3.23248947e-07 
 3.84915902e+05  1.00885542e-07  3.03560443e-07 
 4.07151555e+05  1.00338865e-07  2.85179544e-07 
 4.30671707e+05  9.98428994e-08  2.68012581e-07 
 4.55550561e+05  9.93977486e-08  2.51973080e-07 
 4.81866605e+05  9.90037210e-08  2.36981182e-07 
 5.09702863e+05  9.86613457e-08  2.22963106e-07 
 5.39147154e+05  9.83713896e-08  2.09850658e-07 
 5.70292370e+05  9.81348765e-08  1.97580782e-07 
 6.03236769e+05  9.79531071e-08  1.86095146e-07 
 6.38084285e+05  9.78276811e-08  1.75339758e-07 
 6.74944857e+05  9.77605213e-08  1.65264619e-07 
 7.13934775e+05  9.77538991e-08  1.55823402e-07 
 7.55177045e+05  9.78104620e-08  1.46973154e-07 
 7.98801781e+05  9.79332635e-08  1.38674030e-07 
 8.44946611e+05  9.81257950e-08  1.30889038e-07 
 8.93757115e+05  9.83920189e-08  1.23583815e-07 
 9.45387283e+05  9.87364050e-08  1.16726418e-07 
 1.00000000e+06  9.91639683e-08  1.10287126e-07 
 1.05776756e+06  9.96803082e-08  1.04238272e-07 
 1.11887221e+06  1.00291650e-07  9.85540736e-08 
 1.18350673e+06  1.01004890e-07  9.32104938e-08 
 1.25187503e+06  1.01827636e-07  8.81851025e-08 
 1.32419279e+06  1.02768257e-07  8.34569570e-08 
 1.40068818e+06  1.03835926e-07  7.90064919e-08 
 1.48160252e+06  1.05040672e-07  7.48154213e-08 
 1.56719108e+06  1.06393419e-07  7.08666498e-08 
 1.65772389e+06  1.07906040e-07  6.71441947e-08 
 1.75348655e+06  1.09591396e-07  6.36331160e-08 
 1.85478119e+06  1.11463381e-07  6.03194556e-08 
 1.96192737e+06  1.13536958e-07  5.71901831e-08 
 2.07526313e+06  1.15828197e-07  5.42331483e-08 
 2.19514602e+06  1.18354298e-07  5.14370381e-08 
 2.32195425e+06  1.21133611e-07  4.87913388e-08 
 2.45608788e+06  1.24185641e-07  4.62862997e-08 
 2.59797009e+06  1.27531040e-07  4.39128987e-08 
 2.74804848e+06  1.31191576e-07  4.16628083e-08 
 2.90679654e+06  1.35190075e-07  3.95283602e-08 
 3.07471508e+06  1.39550336e-07  3.75025094e-08 
 3.25233387e+06  1.44297002e-07  3.55787947e-08 
 3.44021326e+06  1.49455385e-07  3.37512986e-08 
 3.63894599e+06  1.55051230e-07  3.20146044e-08 
 3.84915902e+06  1.61110427e-07  3.03637517e-08 
 4.07151555e+06  1.67658633e-07  2.87941923e-08 
 4.30671707e+06  1.74720829e-07  2.73017457e-08 
 4.55550561e+06  1.82320792e-07  2.58825566e-08 
 4.81866605e+06  1.90480484e-07  2.45330545e-08 
 5.09702863e+06  1.99219364e-07  2.32499170e-08 
 5.39147154e+06  2.08553639e-07  2.20300367e-08 
 5.70292370e+06  2.18495458e-07  2.08704927e-08 
 6.03236769e+06  2.29052089e-07  1.97685263e-08 
 6.38084285e+06  2.40225093e-07  1.87215204e-08 
 6.74944857e+06  2.52009532e-07  1.77269835e-08 
 7.13934775e+06  2.64393256e-07  1.67825365e-08 
 7.55177045e+06  2.77356303e-07  1.58859020e-08 
 7.98801781e+06  2.90870449e-07  1.50348968e-08 
 8.44946611e+06  3.04898947e-07  1.42274250e-08 
 8.93757115e+06  3.19396489e-07  1.34614735e-08 
 9.45387283e+06  3.34309408e-07  1.27351071e-08 
 1.00000000e+07  3.49576143e-07  1.20464659e-08 
 1.05776756e+07  3.65127964e-07  1.13937621e-08 
 1.11887221e+07  3.80889948e-07  1.07752772e-08 
 1.18350673e+07  3.96782200e-07  1.01893601e-08 
 1.25187503e+07  4.12721259e-07  9.63442504e-09 
 1.32419279e+07  4.28621675e-07  9.10894970e-09 
 1.40068818e+07  4.44397675e-07  8.61147339e-09 
 1.48160252e+07  4.59964871e-07  8.14059551e-09 
 1.56719108e+07  4.75241933e-07  7.69497404e-09 
 1.65772389e+07  4.90152169e-07  7.27332400e-09 
 1.75348655e+07  5.04624932e-07  6.87441603e-09 
 1.85478119e+07  5.18596812e-07  6.49707493e-09 
 1.96192737e+07  5.32012565e-07  6.14017820e-09 
 2.07526313e+07  5.44825740e-07  5.80265461e-09 
 2.19514602e+07  5.56999013e-07  5.48348269e-09 
 2.32195425e+07  5.68504214e-07  5.18168919e-09 
 2.45608788e+07  5.79322078e-07  4.89634760e-09 
 2.59797009e+07  5.89441759e-07  4.62657652e-09 
 2.74804848e+07  5.98860130e-07  4.37153810e-09 
 2.90679654e+07  6.07580947e-07  4.13043643e-09 
 3.07471508e+07  6.15613904e-07  3.90251597e-09 
 3.25233387e+07  6.22973633e-07  3.68705987e-09 
 3.44021326e+07  6.29678702e-07  3.48338847e-09 
 3.63894599e+07  6.35750633e-07  3.29085765e-09 
 3.84915902e+07  6.41212979e-07  3.10885732e-09 
 4.07151555e+07  6.46090481e-07  2.93680990e-09 
 4.30671707e+07  6.50408309e-07  2.77416884e-09 
 4.55550561e+07  6.54191416e-07  2.62041718e-09 
 4.81866605e+07  6.57463977e-07  2.47506618e-09 
 5.09702863e+07  6.60248944e-07  2.33765395e-09 
 5.39147154e+07  6.62567683e-07  2.20774418e-09 
 5.70292370e+07  6.64439710e-07  2.08492490e-09 
 6.03236769e+07  6.65882498e-07  1.96880728e-09 
 6.38084285e+07  6.66911364e-07  1.85902449e-09 
 6.74944857e+07  6.67539414e-07  1.75523059e-09 
 7.13934775e+07  6.67777540e-07  1.65709951e-09 
 7.55177045e+07  6.67634468e-07  1.56432398e-09 
 7.98801781e+07  6.67116843e-07  1.47661455e-09 
 8.44946611e+07  6.66229338e-07  1.39369864e-09 
 8.93757115e+07  6.64974784e-07  1.31531960e-09 
 9.45387283e+07  6.63354324e-07  1.24123578e-09 
 1.00000000e+08  6.61367551e-07  1.17121959e-09 
