 frequency       AmagdB          Aphdeg         
 3.21708612e+04 -5.94237057e-02 -1.90886580e+00 
 3.25415182e+04 -5.95356910e-02 -1.93084221e+00 
 3.29164458e+04 -5.96502688e-02 -1.95307123e+00 
 3.32956931e+04 -5.97674988e-02 -1.97555577e+00 
 3.36793099e+04 -5.98874424e-02 -1.99829873e+00 
 3.40673466e+04 -6.00101624e-02 -2.02130309e+00 
 3.44598540e+04 -6.01357229e-02 -2.04457183e+00 
 3.48568837e+04 -6.02641896e-02 -2.06810797e+00 
 3.52584878e+04 -6.03956298e-02 -2.09191457e+00 
 3.56647189e+04 -6.05301120e-02 -2.11599472e+00 
 3.60756305e+04 -6.06677066e-02 -2.14035154e+00 
 3.64912764e+04 -6.08084856e-02 -2.16498820e+00 
 3.69117112e+04 -6.09525226e-02 -2.18990790e+00 
 3.73369900e+04 -6.10998927e-02 -2.21511386e+00 
 3.77671687e+04 -6.12506731e-02 -2.24060935e+00 
 3.82023036e+04 -6.14049425e-02 -2.26639769e+00 
 3.86424520e+04 -6.15627816e-02 -2.29248220e+00 
 3.90876716e+04 -6.17242728e-02 -2.31886628e+00 
 3.95380208e+04 -6.18895005e-02 -2.34555334e+00 
 3.99935587e+04 -6.20585509e-02 -2.37254683e+00 
 4.04543450e+04 -6.22315124e-02 -2.39985026e+00 
 4.09204403e+04 -6.24084752e-02 -2.42746714e+00 
 4.13919058e+04 -6.25895319e-02 -2.45540106e+00 
 4.18688032e+04 -6.27747769e-02 -2.48365563e+00 
 4.23511952e+04 -6.29643069e-02 -2.51223450e+00 
 4.28391452e+04 -6.31582208e-02 -2.54114136e+00 
 4.33327170e+04 -6.33566199e-02 -2.57037995e+00 
 4.38319755e+04 -6.35596077e-02 -2.59995404e+00 
 4.43369862e+04 -6.37672900e-02 -2.62986746e+00 
 4.48478155e+04 -6.39797752e-02 -2.66012406e+00 
 4.53645302e+04 -6.41971742e-02 -2.69072774e+00 
 4.58871983e+04 -6.44196004e-02 -2.72168246e+00 
 4.64158883e+04 -6.46471696e-02 -2.75299220e+00 
 4.69506697e+04 -6.48800006e-02 -2.78466099e+00 
 4.74916125e+04 -6.51182147e-02 -2.81669291e+00 
 4.80387878e+04 -6.53619361e-02 -2.84909209e+00 
 4.85922674e+04 -6.56112918e-02 -2.88186270e+00 
 4.91521239e+04 -6.58664116e-02 -2.91500894e+00 
 4.97184308e+04 -6.61274285e-02 -2.94853508e+00 
 5.02912624e+04 -6.63944785e-02 -2.98244544e+00 
 5.08706939e+04 -6.66677006e-02 -3.01674435e+00 
 5.14568013e+04 -6.69472370e-02 -3.05143623e+00 
 5.20496616e+04 -6.72332333e-02 -3.08652552e+00 
 5.26493525e+04 -6.75258382e-02 -3.12201673e+00 
 5.32559528e+04 -6.78252041e-02 -3.15791440e+00 
 5.38695420e+04 -6.81314867e-02 -3.19422313e+00 
 5.44902008e+04 -6.84448453e-02 -3.23094757e+00 
 5.51180104e+04 -6.87654427e-02 -3.26809241e+00 
 5.57530533e+04 -6.90934458e-02 -3.30566241e+00 
 5.63954130e+04 -6.94290250e-02 -3.34366237e+00 
 5.70451735e+04 -6.97723546e-02 -3.38209713e+00 
 5.77024203e+04 -7.01236131e-02 -3.42097161e+00 
 5.83672396e+04 -7.04829829e-02 -3.46029076e+00 
 5.90397186e+04 -7.08506506e-02 -3.50005959e+00 
 5.97199455e+04 -7.12268070e-02 -3.54028317e+00 
 6.04080098e+04 -7.16116474e-02 -3.58096662e+00 
 6.11040015e+04 -7.20053715e-02 -3.62211511e+00 
 6.18080121e+04 -7.24081836e-02 -3.66373386e+00 
 6.25201340e+04 -7.28202924e-02 -3.70582818e+00 
 6.32404607e+04 -7.32419117e-02 -3.74840339e+00 
 6.39690866e+04 -7.36732600e-02 -3.79146490e+00 
 6.47061073e+04 -7.41145608e-02 -3.83501816e+00 
 6.54516197e+04 -7.45660427e-02 -3.87906869e+00 
 6.62057214e+04 -7.50279395e-02 -3.92362205e+00 
 6.69685116e+04 -7.55004902e-02 -3.96868389e+00 
 6.77400903e+04 -7.59839394e-02 -4.01425987e+00 
 6.85205587e+04 -7.64785373e-02 -4.06035577e+00 
 6.93100193e+04 -7.69845395e-02 -4.10697738e+00 
 7.01085757e+04 -7.75022077e-02 -4.15413058e+00 
 7.09163327e+04 -7.80318095e-02 -4.20182129e+00 
 7.17333962e+04 -7.85736183e-02 -4.25005552e+00 
 7.25598736e+04 -7.91279140e-02 -4.29883931e+00 
 7.33958732e+04 -7.96949827e-02 -4.34817879e+00 
 7.42415048e+04 -8.02751171e-02 -4.39808013e+00 
 7.50968794e+04 -8.08686163e-02 -4.44854958e+00 
 7.59621092e+04 -8.14757864e-02 -4.49959345e+00 
 7.68373077e+04 -8.20969402e-02 -4.55121811e+00 
 7.77225899e+04 -8.27323979e-02 -4.60343000e+00 
 7.86180718e+04 -8.33824866e-02 -4.65623563e+00 
 7.95238711e+04 -8.40475408e-02 -4.70964155e+00 
 8.04401065e+04 -8.47279028e-02 -4.76365442e+00 
 8.13668983e+04 -8.54239224e-02 -4.81828093e+00 
 8.23043682e+04 -8.61359574e-02 -4.87352784e+00 
 8.32526392e+04 -8.68643736e-02 -4.92940201e+00 
 8.42118357e+04 -8.76095449e-02 -4.98591033e+00 
 8.51820836e+04 -8.83718538e-02 -5.04305978e+00 
 8.61635102e+04 -8.91516913e-02 -5.10085740e+00 
 8.71562443e+04 -8.99494573e-02 -5.15931030e+00 
 8.81604162e+04 -9.07655605e-02 -5.21842567e+00 
 8.91761577e+04 -9.16004188e-02 -5.27821076e+00 
 9.02036021e+04 -9.24544595e-02 -5.33867289e+00 
 9.12428842e+04 -9.33281194e-02 -5.39981946e+00 
 9.22941404e+04 -9.42218453e-02 -5.46165792e+00 
 9.33575087e+04 -9.51360936e-02 -5.52419582e+00 
 9.44331286e+04 -9.60713311e-02 -5.58744076e+00 
 9.55211412e+04 -9.70280351e-02 -5.65140043e+00 
 9.66216894e+04 -9.80066934e-02 -5.71608258e+00 
 9.77349176e+04 -9.90078046e-02 -5.78149503e+00 
 9.88609719e+04 -1.00031879e-01 -5.84764569e+00 
 1.00000000e+05 -1.01079436e-01 -5.91454252e+00 
